evt,trks,hits,filltime,contime, fittime, mergtime, ztime,tottime
1624,3,220,3.3234e-05,0.00216211,0.000625106,0.000224355,6.933e-05,0.00321564
1625,1,25,5.739e-06,0.00206503,3.583e-06,2.2444e-05,1.2153e-05,0.00211989
1626,8,164,2.9933e-05,0.00235752,0.000400494,0.000161402,5.0047e-05,0.00310458
1627,7,144,1.5306e-05,0.0021972,0.000103656,0.00014681,4.9751e-05,0.00258606
1628,2,54,6.094e-06,0.00208229,7.278e-06,3.8523e-05,1.3801e-05,0.00217192
1629,6,147,2.0555e-05,0.00226005,0.000308684,0.000123264,4.7312e-05,0.00283877
1632,2,54,5.972e-06,0.00248462,5.989e-06,6.073e-05,2.4143e-05,0.00260423
1633,3,45,5.199e-06,0.00207554,8.436e-06,4.5935e-05,1.9501e-05,0.00217266
1634,3,68,7.518e-06,0.00214352,0.000229253,6.7583e-05,2.0396e-05,0.00249496
1635,2,27,3.675e-06,0.00244577,3.726e-06,2.4366e-05,1.3613e-05,0.00250223
1636,6,74,8.984e-06,0.00213218,0.000141313,9.9346e-05,2.3208e-05,0.00244326
1637,3,17,3.862e-06,0.00201282,7.845e-06,3.1785e-05,1.1531e-05,0.00207788
1638,6,96,1.1623e-05,0.00216199,1.4524e-05,9.8833e-05,3.1492e-05,0.00235808
1639,2,58,1.0963e-05,0.00209115,4.951e-06,4.4323e-05,2.0869e-05,0.00219449
1640,3,55,7.728e-06,0.00203691,7.048e-06,3.736e-05,1.4068e-05,0.00212573
1641,2,28,4.032e-06,0.00203321,6.408e-06,2.896e-05,1.6031e-05,0.00210317
1642,6,98,1.3969e-05,0.00210096,2.8763e-05,7.0266e-05,2.7289e-05,0.00228765
1643,9,165,3.4493e-05,0.00230179,0.000203974,0.000163125,4.6254e-05,0.00285716
1644,5,215,2.5219e-05,0.00228489,0.000978597,0.000316808,7.9792e-05,0.00382657
1645,6,159,1.7877e-05,0.00215402,0.000245782,0.000186624,5.1569e-05,0.00271435
1646,7,80,1.4648e-05,0.00217074,9.494e-06,7.7923e-05,2.3902e-05,0.00233571
1647,6,407,6.3063e-05,0.00262177,0.00180054,0.000416708,0.000106512,0.00532929
1648,7,176,2.0697e-05,0.00234527,0.000205921,0.000192616,4.745e-05,0.00293618
1649,5,86,1.4412e-05,0.00257662,3.1669e-05,8.0955e-05,2.4521e-05,0.00277178
1650,1,24,4.751e-06,0.00208935,5.205e-06,2.471e-05,1.2401e-05,0.00214763
1651,6,194,3.197e-05,0.00240039,0.000198573,0.000144264,4.8765e-05,0.00292777
1652,7,178,2.7925e-05,0.00231844,0.000521588,0.000220844,4.9836e-05,0.00324141
1653,1,24,3.651e-06,0.00246722,4.012e-06,2.3415e-05,1.3645e-05,0.00252297
1654,4,359,6.6241e-05,0.0022431,0.0010076,0.000532795,0.000102771,0.00413264
1655,6,131,1.9707e-05,0.0022338,9.864e-05,0.000155686,3.6473e-05,0.00262103
1656,6,111,1.4764e-05,0.00225538,1.1705e-05,9.1605e-05,3.6967e-05,0.00246869
1657,2,59,8.25e-06,0.00211395,0.000333882,9.8324e-05,3.4239e-05,0.00261507
1658,3,40,5.927e-06,0.00248499,4.3989e-05,5.1926e-05,1.7498e-05,0.00262547
1659,9,121,1.7713e-05,0.00220842,1.3092e-05,0.000104209,3.9924e-05,0.00244357
1660,1,26,4.235e-06,0.00202985,3.436e-06,2.4392e-05,1.2295e-05,0.00208585
1661,3,85,2.2024e-05,0.00210009,0.000195591,7.5937e-05,2.7027e-05,0.00246748
1662,4,137,1.3554e-05,0.00210543,0.000323605,0.000130085,2.8104e-05,0.00267275
1666,1,189,1.9832e-05,0.00208276,0.000636866,0.000151381,3.9188e-05,0.00298147
1667,12,300,4.3468e-05,0.00250633,0.000479156,0.00037316,0.000129783,0.00377555
1668,6,201,2.5847e-05,0.00228364,0.000304721,0.000167301,5.2621e-05,0.00294506
1671,1,30,4.109e-06,0.00204474,5.452e-06,2.6528e-05,1.2914e-05,0.00210748
1672,7,187,2.6429e-05,0.0022597,0.00047184,0.00022662,6.0928e-05,0.00316148
1674,6,71,7.569e-06,0.00212577,0.000136816,8.1313e-05,1.9483e-05,0.0023995
1675,7,133,1.8411e-05,0.0021767,0.000165979,0.000134676,4.0817e-05,0.00260219
1676,2,27,3.94e-06,0.00206022,3.816e-06,2.4134e-05,1.1666e-05,0.00211555
1677,6,161,2.2838e-05,0.00219532,0.000309635,0.000134213,3.9982e-05,0.00276637
1678,3,54,5.635e-06,0.00208537,5.014e-06,4.2466e-05,1.9523e-05,0.00217867
1680,6,130,1.2338e-05,0.00222064,1.2625e-05,0.000115589,3.7779e-05,0.00247197
1681,1,26,3.938e-06,0.00206086,3.864e-06,2.4363e-05,1.2783e-05,0.00211703
1682,3,80,7.346e-06,0.00213706,2.3447e-05,7.7436e-05,2.1591e-05,0.00230213
1683,5,65,1.1635e-05,0.00210074,0.000261713,7.715e-05,1.1295e-05,0.00249075
1684,1,96,1.2222e-05,0.00219085,0.000173829,7.1005e-05,2.4329e-05,0.00249996
1685,10,165,2.6025e-05,0.00231358,0.000266221,0.00015658,5.2721e-05,0.0029241
1687,1,27,3.755e-06,0.00211662,5.601e-06,2.657e-05,1.334e-05,0.00217772
1688,1,24,3.375e-06,0.0021434,3.733e-06,2.2119e-05,1.2184e-05,0.00219482
1689,8,166,2.5639e-05,0.00242702,0.000412856,0.000201973,5.3001e-05,0.00323965
1690,1,28,6.032e-06,0.00205639,6.331e-06,2.866e-05,1.6021e-05,0.0021267
1691,7,127,3.3877e-05,0.00243283,0.000362061,0.000123066,4.0054e-05,0.00310072
1692,2,29,4.498e-06,0.00202851,5.42e-06,2.9289e-05,1.2953e-05,0.00209893
1693,5,92,9.295e-06,0.00220945,0.000274658,9.9351e-05,2.9834e-05,0.00266929
1694,4,72,8.42e-06,0.00210894,2.1732e-05,5.642e-05,2.2566e-05,0.00225163
1695,7,371,5.4386e-05,0.00243862,0.00119712,0.000951053,0.000140248,0.00501563
1696,4,41,7.432e-06,0.0020855,3.8569e-05,3.4247e-05,1.1829e-05,0.00220081
1697,1,14,3.357e-06,0.00244325,4.966e-06,4.0983e-05,1.161e-05,0.00251445
1698,2,39,8.745e-06,0.00204867,5.476e-06,3.2638e-05,1.4232e-05,0.00212734
1699,4,105,1.3199e-05,0.00210823,2.656e-05,7.3132e-05,2.4854e-05,0.0022942
1700,5,190,2.1974e-05,0.00222256,0.000381847,0.000208404,5.0922e-05,0.00297681
1701,7,218,3.0968e-05,0.00240974,0.000789423,0.000254219,6.4895e-05,0.00369174
1703,9,200,2.6278e-05,0.00233383,2.3704e-05,0.000187003,5.5059e-05,0.00273278
1704,2,60,6.378e-06,0.00216203,7.506e-06,5.0877e-05,1.9902e-05,0.00227088
1705,3,16,3.601e-06,0.00241727,6.4481e-05,2.6452e-05,9.789e-06,0.00253329
1706,7,123,2.073e-05,0.00220949,7.1896e-05,0.000104583,4.0162e-05,0.00250935
1707,1,16,3.202e-06,0.00241825,3.305e-06,1.1837e-05,3.381e-06,0.00244926
1708,11,266,3.2402e-05,0.00246908,0.000520109,0.000256407,8.5165e-05,0.0035661
1709,8,213,3.0927e-05,0.00224678,0.00109439,0.000264839,6.0641e-05,0.00384258
1710,9,340,5.2434e-05,0.00242146,0.00144324,0.000415714,0.000115079,0.00477418
1711,4,92,1.0059e-05,0.00218879,1.1123e-05,9.5515e-05,2.7348e-05,0.0023689
1713,6,82,1.1132e-05,0.00257808,9.131e-06,6.7485e-05,2.7695e-05,0.00273343
1714,5,58,1.0725e-05,0.00211786,1.0584e-05,6.5517e-05,1.5743e-05,0.00225398
1715,2,48,9.039e-06,0.00211649,5.773e-06,4.044e-05,1.8813e-05,0.00221074
1717,3,54,5.897e-06,0.00209652,7.683e-06,6.5066e-05,1.9483e-05,0.00223465
1718,5,86,2.1673e-05,0.00220978,1.8852e-05,0.000101153,3.2005e-05,0.00242948
1719,1,25,3.934e-06,0.00201798,3.803e-06,2.4147e-05,1.3087e-05,0.0020739
1720,3,42,4.675e-06,0.00203845,7.191e-06,4.1812e-05,1.8929e-05,0.00213192
1721,6,112,1.1474e-05,0.00215872,1.4701e-05,8.2983e-05,2.8461e-05,0.0023481
1722,3,39,7.673e-06,0.00207517,6.536e-06,3.593e-05,1.722e-05,0.00216096
1723,4,169,2.7225e-05,0.00215838,0.000139556,0.000132106,4.2023e-05,0.00256883
1724,2,44,7.296e-06,0.00264456,0.000174032,4.5124e-05,1.8033e-05,0.00291079
1725,5,75,1.412e-05,0.00223216,8.529e-06,6.2624e-05,2.6661e-05,0.00237567
1726,4,29,6.095e-06,0.0021245,2.6523e-05,3.0703e-05,1.1308e-05,0.00221419
1727,6,80,8.101e-06,0.00211085,1.0847e-05,7.4863e-05,2.0817e-05,0.00226392
1728,7,102,1.7622e-05,0.0021767,0.000104633,0.000103477,2.8146e-05,0.00248115
1729,2,45,5.605e-06,0.0021152,7.995e-06,5.7622e-05,1.7799e-05,0.0022236
1732,2,54,5.62e-06,0.00207057,5.941e-06,4.2045e-05,1.9041e-05,0.00216344
1733,2,50,5.872e-06,0.00207112,6.852e-06,4.1e-05,1.8545e-05,0.00216332
1734,8,170,2.6409e-05,0.00220725,0.000495469,0.000224369,5.6481e-05,0.00312143
1736,3,17,4.258e-06,0.00202583,6.517e-06,2.2325e-05,1.2282e-05,0.00208077
1737,6,144,2.5287e-05,0.00218219,0.000202767,0.000217719,3.5063e-05,0.00274047
1738,5,107,1.426e-05,0.00215099,0.000238998,0.000152265,3.509e-05,0.00264745
1740,9,143,3.1845e-05,0.00215907,0.000633924,0.00014991,3.9972e-05,0.00310415
1741,3,50,6.691e-06,0.00219877,6.557e-06,4.5736e-05,2.0344e-05,0.00229885
1742,5,45,6.712e-06,0.002079,8.6352e-05,5.6926e-05,1.6746e-05,0.00226699
1743,4,44,6.488e-06,0.00211473,8.584e-06,4.4563e-05,1.8445e-05,0.0022158
1745,4,81,9.777e-06,0.00213766,7.56e-06,6.7595e-05,2.8049e-05,0.00228579
1746,2,25,3.199e-06,0.00207235,5.647e-06,2.4163e-05,1.2734e-05,0.00213142
1747,4,53,5.529e-06,0.00208033,9.137e-06,5.7455e-05,2.5478e-05,0.00220259
1748,2,26,3.75e-06,0.00252081,6.659e-06,2.6353e-05,1.3244e-05,0.00258213
1749,4,81,9.019e-06,0.00215573,0.000111411,8.2348e-05,3.0166e-05,0.00242946
1750,6,74,1.3276e-05,0.00208645,9.4953e-05,7.3364e-05,2.5227e-05,0.00232512
1751,6,72,1.3658e-05,0.00243376,1.1982e-05,0.00010699,3.3485e-05,0.0026381
1753,4,334,3.228e-05,0.002313,0.00100902,0.0005152,0.00014124,0.004207
1754,3,74,7.514e-06,0.00215501,8.426e-06,6.2193e-05,2.6491e-05,0.00229144
1755,1,24,3.983e-06,0.00250431,3.554e-06,2.3579e-05,1.2623e-05,0.00255872
1756,2,47,4.691e-06,0.00207635,6.952e-06,4.467e-05,1.9813e-05,0.00217208
1759,4,106,1.2716e-05,0.00213233,1.2059e-05,9.0924e-05,3.1146e-05,0.00233361
1760,1,26,5.323e-06,0.00202744,5.034e-06,2.6475e-05,1.2614e-05,0.00208884
1761,2,19,4.507e-06,0.00239793,3.881e-06,1.4854e-05,3.508e-06,0.0024363
1762,8,187,3.0295e-05,0.00229577,0.000281576,0.000198905,5.3025e-05,0.00298114
1763,3,112,1.8203e-05,0.00206218,8.0767e-05,0.000119833,2.7038e-05,0.00234801
1764,10,149,2.5136e-05,0.00223303,0.00029578,0.000169624,5.6099e-05,0.00287336
1765,7,88,1.2737e-05,0.0021462,1.1863e-05,9.6456e-05,2.929e-05,0.00233747
1766,5,79,1.1136e-05,0.00256024,8.007e-06,7.8936e-05,3.3569e-05,0.00272439
1767,5,75,7.869e-06,0.00212294,5.0244e-05,6.2857e-05,2.4755e-05,0.00230448
1768,5,102,1.1485e-05,0.00224653,1.3179e-05,9.2738e-05,3.43e-05,0.002443
1770,2,50,5.913e-06,0.00206366,8.846e-06,7.1795e-05,1.8213e-05,0.00218823
1771,4,122,1.5034e-05,0.00219569,0.000140749,9.7506e-05,3.8146e-05,0.00254558
1772,2,42,4.917e-06,0.00206178,6.248e-06,3.2898e-05,1.4112e-05,0.00213742
1773,6,132,1.9707e-05,0.0022143,1.5753e-05,0.000122464,4.6275e-05,0.00249506
1774,3,83,1.3799e-05,0.00267529,0.00020706,0.000120718,2.2014e-05,0.003075
1775,8,82,1.487e-05,0.00219384,2.8538e-05,6.9961e-05,2.5778e-05,0.00237746
1776,3,86,1.49e-05,0.00214954,0.000190861,0.000114643,2.514e-05,0.00253175
1777,7,225,4.5238e-05,0.00244231,0.00134889,0.000282289,6.0141e-05,0.004306
1778,11,164,2.3954e-05,0.00225543,0.000524894,0.000227412,5.6865e-05,0.00322355
1779,4,95,1.1559e-05,0.00223584,2.7706e-05,7.6009e-05,3.0257e-05,0.00242835
1780,7,89,1.1154e-05,0.00213517,1.2264e-05,8.7676e-05,2.7648e-05,0.00232391
1782,4,101,1.377e-05,0.00214214,1.4487e-05,0.000103621,4.3277e-05,0.00236762
1783,4,60,8.609e-06,0.00210828,6.845e-06,5.3073e-05,2.5048e-05,0.00222773
1784,2,101,1.1316e-05,0.00207901,1.4483e-05,5.8822e-05,2.177e-05,0.0022218
1785,1,27,3.727e-06,0.00253542,3.781e-06,2.4167e-05,1.2995e-05,0.00259173
1786,2,43,4.982e-06,0.0020528,5.501e-06,3.5168e-05,1.7837e-05,0.00213478
1787,5,162,2.7781e-05,0.00214804,0.000145446,0.000343902,5.9576e-05,0.00280659
1788,7,93,1.2172e-05,0.00218265,8.0807e-05,8.3238e-05,2.9945e-05,0.00244049
1790,1,26,3.696e-06,0.00204169,4.945e-06,2.8008e-05,1.2772e-05,0.00210361
1791,5,73,1.0114e-05,0.00213066,3.5767e-05,5.8349e-05,2.1141e-05,0.00229376
1792,5,101,1.5713e-05,0.00215192,0.000243561,0.000110852,3.2846e-05,0.00261058
1793,5,88,1.1848e-05,0.00210231,0.000134203,0.000148728,3.5878e-05,0.00247478
1794,4,31,7.218e-06,0.00204531,8.255e-06,3.7957e-05,1.3805e-05,0.00213142
1795,9,129,2.2264e-05,0.0021991,0.000174116,0.000144355,4.3923e-05,0.00267282
1796,3,51,9.796e-06,0.00218581,9.5483e-05,6.082e-05,1.9572e-05,0.00243959
1797,1,128,2.1987e-05,0.00205408,0.000323296,0.000168621,2.7402e-05,0.00263582
1798,1,26,3.941e-06,0.00212667,3.885e-06,2.3496e-05,1.4056e-05,0.00218307
1800,5,64,6.535e-06,0.00210604,6.5574e-05,5.9552e-05,1.9523e-05,0.00228189
1801,2,39,4.209e-06,0.00203018,6.853e-06,4.5212e-05,1.3507e-05,0.00211671
1804,10,282,4.2097e-05,0.00244797,0.000583666,0.000252951,8.0709e-05,0.0036014
1805,1,32,7.135e-06,0.0020674,4.352e-06,3.0958e-05,1.3877e-05,0.00213781
1806,3,74,1.2115e-05,0.00210295,1.0762e-05,9.2235e-05,2.4606e-05,0.00227441
1807,3,25,4.688e-06,0.00243449,5.752e-06,2.4814e-05,1.1936e-05,0.00249261
1808,6,104,1.6956e-05,0.00217865,1.386e-05,0.00012642,3.7634e-05,0.00242143
1809,1,26,4.455e-06,0.00204407,3.512e-06,2.3929e-05,1.194e-05,0.00209894
1810,6,209,2.4299e-05,0.00235573,0.00106748,0.00027655,6.6778e-05,0.00392476
1811,5,79,1.2623e-05,0.00212418,8.794e-06,6.0933e-05,2.6007e-05,0.00226879
1812,5,84,1.8979e-05,0.00214042,0.000146944,5.7309e-05,1.3224e-05,0.0024091
1813,1,25,3.711e-06,0.00203832,3.803e-06,2.321e-05,1.2201e-05,0.00209236
1814,1,39,5.324e-06,0.00215803,7.056e-06,4.1986e-05,1.4357e-05,0.00224259
1817,1,53,6.204e-06,0.00210059,5.0262e-05,4.5539e-05,1.639e-05,0.00223853
1818,1,27,3.744e-06,0.002007,3.396e-06,2.4363e-05,1.1565e-05,0.00206106
1819,1,26,3.551e-06,0.0020449,3.516e-06,2.1987e-05,1.3075e-05,0.00209764
1820,6,73,9.979e-06,0.00219619,7.147e-06,6.17e-05,2.3231e-05,0.00233322
1821,7,92,8.88e-06,0.00216753,1.1512e-05,8.3473e-05,3.0315e-05,0.00234757
1822,4,68,7.573e-06,0.00212206,6.615e-06,5.1977e-05,2.1874e-05,0.00223973
1823,6,137,2.4418e-05,0.00233416,1.495e-05,0.000147807,5.6899e-05,0.00268757
1824,6,111,2.4942e-05,0.00214422,0.000257206,0.000106007,3.4501e-05,0.00263621
1825,7,127,1.4036e-05,0.00221551,1.4824e-05,0.000127478,3.7561e-05,0.00247524
1826,2,73,8.666e-06,0.0020696,0.000126473,6.9418e-05,1.7735e-05,0.00231775
1827,1,14,3.247e-06,0.00202966,5.118e-06,1.7578e-05,1.1168e-05,0.00207572
1828,3,47,5.075e-06,0.0020507,1.6037e-05,5.3885e-05,1.7246e-05,0.00216246
1829,2,53,5.518e-06,0.00212136,7.119e-06,5.5336e-05,2.002e-05,0.00223169
1831,3,133,1.7781e-05,0.00216083,1.0233e-05,8.1841e-05,3.0478e-05,0.0023523
1832,6,147,2.3477e-05,0.00306533,0.00050944,0.000279621,7.2735e-05,0.00404358
1833,2,95,5.813e-05,0.00219459,0.000749394,8.252e-05,1.2919e-05,0.00314504
1834,5,99,1.6053e-05,0.00226482,9.987e-06,7.7362e-05,3.0669e-05,0.00244506
1835,9,230,4.2246e-05,0.00248515,0.000482402,0.00020931,6.0775e-05,0.00343106
1836,1,23,3.692e-06,0.00215927,6.304e-06,4.7577e-05,1.3239e-05,0.00224296
1837,3,56,5.438e-06,0.00212649,8.259e-06,7.7896e-05,1.9875e-05,0.00226276
1839,3,40,4.602e-06,0.00207022,8.978e-06,5.0666e-05,1.7202e-05,0.00217079
1840,1,26,3.688e-06,0.00241979,3.834e-06,2.2929e-05,1.268e-05,0.00247414
1841,2,51,5.456e-06,0.00209678,7.367e-06,5.449e-05,1.8734e-05,0.002203
1842,3,51,5.212e-06,0.00205786,8.495e-06,6.27e-05,1.8554e-05,0.00217365
1843,3,74,7.966e-06,0.00212048,8.902e-06,9.1541e-05,3.9873e-05,0.00230083
1844,1,24,5.335e-06,0.00237308,3.804e-06,2.4221e-05,1.273e-05,0.00242994
1845,5,101,1.6444e-05,0.00209884,1.2246e-05,8.1926e-05,2.862e-05,0.00228571
1846,9,115,5.3266e-05,0.00226673,0.000227547,0.000232458,5.5675e-05,0.00293278
1847,9,126,1.3378e-05,0.00220259,3.4498e-05,0.000105648,3.4251e-05,0.00246293
1849,3,50,5.284e-06,0.00249193,6.473e-06,4.2158e-05,1.9395e-05,0.00258588
1850,6,162,1.9206e-05,0.00226792,0.000308882,0.000205952,5.5212e-05,0.00295106
1852,5,107,1.724e-05,0.00267241,1.1066e-05,8.6526e-05,3.7561e-05,0.00287775
1853,2,53,6.207e-06,0.00208934,4.693e-06,4.196e-05,2.0447e-05,0.0021841
1854,11,332,5.1301e-05,0.00249864,0.00155056,0.000318373,0.000109333,0.00481617
1855,1,22,4.735e-06,0.00203782,8.9821e-05,2.3314e-05,3.3867e-05,0.00220257
1856,5,61,9.011e-06,0.0020941,7.808e-06,6.4586e-05,2.0829e-05,0.00222301
1857,13,335,5.501e-05,0.00273324,0.000728473,0.000375016,0.000115854,0.00430327
1858,6,97,1.4912e-05,0.00220868,0.000198586,0.000111575,3.7558e-05,0.0026248
1859,3,62,7.088e-06,0.00249967,9.296e-05,5.2825e-05,1.9439e-05,0.00269972
1860,10,134,2.1646e-05,0.00232913,1.3297e-05,0.000101646,3.8594e-05,0.0026028
1861,6,190,3.2835e-05,0.00230851,0.000719072,0.000225464,5.4813e-05,0.00344252
1862,3,57,7.921e-06,0.00211096,8.534e-06,7.1021e-05,2.3793e-05,0.00224997
1864,2,46,2.831e-05,0.00253839,6.4885e-05,3.2885e-05,1.1798e-05,0.00270236
1865,1,29,3.394e-06,0.00203241,3.473e-06,2.3239e-05,1.2331e-05,0.00208612
1866,6,254,2.4418e-05,0.00238903,0.000561531,0.000276502,6.755e-05,0.00347212
1867,3,48,5.685e-06,0.00208272,0.000287441,6.8797e-05,2.3888e-05,0.00249628
1868,2,32,3.873e-06,0.00203265,5.552e-06,2.7851e-05,1.3574e-05,0.00209923
1869,5,153,1.816e-05,0.00222754,0.00013039,0.000151887,3.9366e-05,0.00264337
1870,3,60,1.0629e-05,0.00210251,1.007e-05,6.4685e-05,2.7624e-05,0.00224362
1871,7,107,1.5623e-05,0.00238139,1.2349e-05,8.7957e-05,3.4583e-05,0.00258668
1872,15,398,6.6559e-05,0.00295816,0.00122937,0.000506439,0.00013465,0.0053573
1873,5,130,1.2984e-05,0.00224704,0.000154856,0.000121257,4.7149e-05,0.00264552
1874,2,49,6.098e-06,0.0024173,0.000176764,5.2929e-05,1.7317e-05,0.0026923
1877,2,32,4.526e-06,0.00241723,5.402e-06,2.1531e-05,3.796e-06,0.0024684
1878,6,120,1.1604e-05,0.00217486,0.000272469,0.000173186,4.2234e-05,0.00275168
1879,10,308,4.4096e-05,0.00241463,0.000459704,0.000541974,0.000108821,0.00379023
1880,14,358,5.4502e-05,0.00271426,0.00135281,0.000443001,0.000125609,0.00505237
1881,3,73,6.895e-06,0.00214455,7.194e-06,6.2981e-05,2.6718e-05,0.0022783
1882,4,123,2.0284e-05,0.00217749,1.096e-05,8.9628e-05,3.6333e-05,0.00238584
1883,2,89,1.1208e-05,0.00208605,0.000321001,9.2545e-05,1.7955e-05,0.00255581
1884,2,48,5.339e-06,0.00209224,5.602e-06,4.208e-05,1.9954e-05,0.00218502
1885,6,125,1.6534e-05,0.00224003,4.9826e-05,0.000141079,4.4304e-05,0.00257238
1886,3,40,7.553e-06,0.00246684,0.00010348,3.8294e-05,1.4616e-05,0.00264947
1887,2,56,6.644e-06,0.00210887,7.643e-06,5.0958e-05,1.9913e-05,0.0022168
1888,4,58,9.821e-06,0.00210724,0.00012155,5.569e-05,1.7532e-05,0.00233643
1889,3,55,5.916e-06,0.00251597,8.108e-06,4.8041e-05,2.4427e-05,0.00262615
1890,2,44,4.9e-06,0.00207914,8.5338e-05,3.9649e-05,1.6213e-05,0.00224472
1893,4,62,1.6053e-05,0.00209041,7.984e-06,4.9803e-05,2.145e-05,0.00221395
1894,1,27,4.503e-06,0.00206681,5.14e-06,2.3812e-05,1.1223e-05,0.00212347
1895,2,32,4.015e-06,0.0020054,5.644e-06,2.8121e-05,1.3386e-05,0.00207152
1896,2,30,4.309e-06,0.00207024,6.103e-06,3.2952e-05,1.5902e-05,0.0021447
1897,6,180,3.3434e-05,0.00224344,0.000873585,0.000181255,5.6564e-05,0.00351259
1898,13,292,5.446e-05,0.00262981,0.00105478,0.000346145,0.000112345,0.00447241
1899,2,36,4.585e-06,0.00206086,6.651e-06,3.7306e-05,1.9036e-05,0.00214636
1900,1,27,4.114e-06,0.00209223,3.65e-06,2.527e-05,1.2368e-05,0.00214955
1901,3,19,4.182e-06,0.00198944,7.03e-06,2.3486e-05,3.961e-06,0.00203991
1902,11,105,1.0787e-05,0.0021846,0.000364173,0.000130317,3.3121e-05,0.00279483
1903,2,48,5.231e-06,0.00229878,1.0148e-05,7.2563e-05,1.4531e-05,0.00241825
1905,2,38,4.441e-06,0.00206567,5.618e-06,3.3045e-05,1.6978e-05,0.00214944
1906,6,116,1.5565e-05,0.00218407,3.1244e-05,0.000108437,3.7381e-05,0.00243696
1907,1,16,3.573e-06,0.00200984,5.537e-06,1.9994e-05,1.1411e-05,0.00206006
1908,4,113,1.3104e-05,0.00213389,1.5016e-05,0.000131885,3.3162e-05,0.00237446
1909,6,93,1.2047e-05,0.00240631,0.000125144,0.000109326,2.9645e-05,0.00272996
1911,7,107,1.7974e-05,0.00244347,2.2327e-05,9.1186e-05,3.461e-05,0.00265339
1912,8,182,3.5708e-05,0.00236095,0.000478916,0.000161967,3.8617e-05,0.00318413
1913,1,25,5.486e-06,0.00205986,3.934e-06,2.2625e-05,1.3431e-05,0.00211717
1914,5,216,3.5477e-05,0.00241547,0.00121652,0.000291399,8.9162e-05,0.00418053
1915,3,52,9.076e-06,0.00269539,9.878e-06,0.000107854,2.0559e-05,0.00286777
1917,4,56,6.399e-06,0.0022088,2.5071e-05,7.0025e-05,2.4001e-05,0.00235988
1918,6,222,5.0961e-05,0.00250371,0.000616504,0.000197727,6.106e-05,0.00356535
1919,5,131,1.7053e-05,0.00232101,0.000271439,0.000145889,4.6125e-05,0.0028785
1922,1,51,6.001e-06,0.00218283,0.000157547,6.294e-05,1.7721e-05,0.00246666
1923,7,125,1.221e-05,0.00223493,0.00027883,0.000159408,4.0688e-05,0.00279104
1924,6,140,2.1036e-05,0.00243646,7.2271e-05,0.000157155,4.1736e-05,0.00280165
1925,4,46,2.1399e-05,0.0021731,9.781e-06,5.9269e-05,2.3059e-05,0.00231037
1926,4,89,1.5571e-05,0.00213494,0.000303986,0.000138115,2.7933e-05,0.0026645
1927,5,101,1.1127e-05,0.0021987,1.0025e-05,7.8116e-05,3.3122e-05,0.00237847
1928,6,106,1.5307e-05,0.00224162,3.1246e-05,9.7055e-05,3.3706e-05,0.00246822
1929,2,34,4.395e-06,0.00205041,6.295e-06,3.5014e-05,1.666e-05,0.00212945
1930,14,441,7.9171e-05,0.00275295,0.00127103,0.000428925,0.000124852,0.00506953
1932,3,72,1.0025e-05,0.00213865,8.007e-06,5.9994e-05,2.6595e-05,0.00227304
1933,5,89,1.0625e-05,0.00213943,5.7639e-05,8.8179e-05,2.3179e-05,0.00236337
1934,2,58,7.132e-06,0.00216132,6.221e-06,4.474e-05,1.9916e-05,0.002262
1935,5,84,1.0337e-05,0.00212768,0.000231454,9.6972e-05,3.0876e-05,0.00254075
1936,3,54,6.238e-06,0.00244018,1.1064e-05,8.3704e-05,2.2092e-05,0.00258994
1937,6,112,1.4533e-05,0.00236552,1.1248e-05,9.9538e-05,6.8366e-05,0.00264383
1938,9,140,2.3174e-05,0.00236611,0.000207133,0.000126189,3.8064e-05,0.00288732
1939,3,42,5.513e-06,0.00248372,6.152e-06,3.8085e-05,1.915e-05,0.00257167
1940,6,77,7.745e-06,0.00208376,7.916e-06,4.817e-05,2.0008e-05,0.0021983
1943,9,148,1.6008e-05,0.00227128,0.000416331,0.000145653,4.8754e-05,0.00298707
1944,2,33,4.161e-06,0.00205301,5.832e-06,3.2914e-05,1.7885e-05,0.00212983
1945,3,103,1.0062e-05,0.00210598,1.3829e-05,9.7734e-05,2.6042e-05,0.00229263
1946,9,265,4.1861e-05,0.00238288,0.000671468,0.000238331,8.1568e-05,0.00360467
1947,4,42,5.71e-06,0.00212339,9.289e-06,5.1688e-05,1.9359e-05,0.00222873
1948,1,26,3.282e-06,0.0024565,4.466e-06,2.3908e-05,1.266e-05,0.00251158
1950,10,241,3.4128e-05,0.00258967,0.000571761,0.00023586,7.1779e-05,0.00366889
1952,5,62,6.806e-06,0.00210025,6.994e-06,7.0239e-05,2.3182e-05,0.00223622
1953,3,183,5.9275e-05,0.00297605,0.00192712,0.000226559,3.9141e-05,0.00532314
1954,6,63,7.81e-06,0.00226277,1.1011e-05,6.2004e-05,2.1503e-05,0.00239719
1955,7,88,1.0481e-05,0.00226845,9.496e-06,7.3251e-05,3.006e-05,0.00243048
1956,3,73,7.585e-06,0.00217597,6.5933e-05,5.823e-05,2.1522e-05,0.00236241
1957,1,19,3.07e-06,0.00243009,6.639e-06,2.472e-05,1.4822e-05,0.00248988
1958,3,58,7.276e-06,0.00218206,8.309e-06,6.2712e-05,2.5604e-05,0.00231308
1959,2,75,8.855e-06,0.00210662,9.361e-06,6.1605e-05,2.552e-05,0.00224102
