evt,trks,hits,filltime,contime, fittime, mergtime, ztime,tottime
1714,2,26,3.954e-06,0.00188207,6.746e-06,2.9173e-05,1.2752e-05,0.00195109
1715,4,97,9.327e-06,0.00201439,0.000116452,9.5591e-05,3.2622e-05,0.00231133
1716,6,128,1.6893e-05,0.00203671,7.6584e-05,0.000118922,4.135e-05,0.00235962
1718,7,123,1.441e-05,0.00204433,0.000183561,0.000123194,3.0768e-05,0.00245665
1719,1,26,3.902e-06,0.00187079,4.198e-06,2.3696e-05,1.2753e-05,0.00192762
1720,3,76,8.309e-06,0.00193172,2.6719e-05,0.000121984,2.6625e-05,0.00215132
1723,6,109,1.2401e-05,0.00201638,6.8158e-05,0.00011542,2.9871e-05,0.00229784
1724,3,49,5.335e-06,0.00191394,7.201e-06,4.369e-05,2.0277e-05,0.00201147
1725,2,52,5.769e-06,0.00193004,5.147e-06,4.0999e-05,2.0459e-05,0.00202384
1726,2,50,6.583e-06,0.00189358,4.753e-06,3.2169e-05,1.5258e-05,0.00197336
1727,6,163,1.7123e-05,0.00211004,1.7971e-05,0.000121431,4.7296e-05,0.00240059
1728,4,84,7.873e-06,0.00197854,1.1296e-05,7.8101e-05,2.8734e-05,0.00214553
1729,1,28,3.773e-06,0.00184874,5.36e-06,2.5113e-05,1.3362e-05,0.00190778
1731,8,175,2.2577e-05,0.00209122,0.00022217,0.000212931,4.7865e-05,0.00269734
1732,4,150,1.605e-05,0.00197746,0.000208667,0.000237564,6.7189e-05,0.0025794
1733,3,56,5.893e-06,0.00197288,8.345e-06,5.0483e-05,2.1011e-05,0.00208547
1734,4,107,1.002e-05,0.00200082,1.059e-05,8.3486e-05,3.3195e-05,0.00218293
1737,9,216,2.5193e-05,0.00223406,0.000629265,0.000193516,5.8795e-05,0.00328499
1738,6,87,8.313e-06,0.00238088,0.000264757,9.4456e-05,2.5008e-05,0.00281233
1739,6,79,8.373e-06,0.00198384,2.5863e-05,0.000108984,2.6574e-05,0.00219565
1740,1,12,3.28e-06,0.00233761,5.929e-06,1.2046e-05,2.413e-06,0.00236915
1741,2,45,4.925e-06,0.00194979,6.452e-06,4.0508e-05,1.8987e-05,0.00204083
1742,5,129,1.2732e-05,0.00201473,0.00032648,9.9761e-05,3.7382e-05,0.00255892
1743,1,27,3.928e-06,0.00227553,4.197e-06,2.4652e-05,1.2555e-05,0.00233269
1744,4,83,7.701e-06,0.00192514,1.0154e-05,7.3232e-05,3.3217e-05,0.00208917
1745,4,110,1.217e-05,0.00197121,0.000153282,8.5875e-05,3.1521e-05,0.00230821
1747,1,26,3.413e-06,0.00184005,3.918e-06,2.3929e-05,1.2509e-05,0.00189531
1748,4,103,1.3546e-05,0.00201656,3.9363e-05,0.000141466,2.9849e-05,0.00229332
1749,4,66,7.154e-06,0.00195291,7.522e-06,5.3027e-05,2.6566e-05,0.00207764
1751,5,100,1.0444e-05,0.00197661,0.000247163,0.000137789,3.1123e-05,0.00245435
1752,5,302,3.0769e-05,0.00207175,0.000865197,0.00033857,9.7565e-05,0.00357071
1753,3,94,9.078e-06,0.00201325,0.000294373,0.000110967,4.1961e-05,0.00251021
1754,6,60,6.569e-06,0.0019293,8.981e-06,6.5704e-05,2.0039e-05,0.00206659
1755,3,68,6.89e-06,0.00192812,8.107e-06,5.9857e-05,2.6048e-05,0.00205857
1756,5,94,1.126e-05,0.00201936,1.0422e-05,8.9541e-05,3.0023e-05,0.00220507
1758,3,55,5.862e-06,0.00191363,7.145e-06,4.9319e-05,2.0502e-05,0.00202148
1760,3,52,5.335e-06,0.0024339,5.0549e-05,6.9002e-05,2.3034e-05,0.0026085
1762,7,121,1.1352e-05,0.00199314,0.000141527,0.000102819,3.8715e-05,0.00235615
1765,3,63,7.014e-06,0.00237581,8.698e-06,5.2362e-05,2.139e-05,0.00249017
1767,5,121,1.169e-05,0.00200344,7.9844e-05,0.000130038,4.4752e-05,0.00234015
1768,1,23,3.254e-06,0.00185884,5.285e-06,2.547e-05,1.3522e-05,0.00191736
1769,4,88,9.819e-06,0.00198947,1.093e-05,8.4916e-05,3.6683e-05,0.00217343
1772,9,220,2.471e-05,0.00218147,0.000371791,0.000187336,5.1945e-05,0.00295131
1773,2,26,3.445e-06,0.00231997,6.277e-06,2.5918e-05,1.3653e-05,0.00238241
1774,4,98,9.972e-06,0.00196293,9.231e-06,6.8779e-05,2.9852e-05,0.00212008
1775,5,103,1.1128e-05,0.00195568,0.000136639,8.6324e-05,2.611e-05,0.00226428
1776,1,25,3.729e-06,0.0018704,3.646e-06,2.4614e-05,1.365e-05,0.0019276
1778,5,85,9.224e-06,0.00193122,0.000103518,0.000107978,3.1718e-05,0.00222411
1779,6,134,1.2954e-05,0.00205308,0.000125363,0.000109749,3.8053e-05,0.00241014
1780,1,26,3.567e-06,0.00188481,6.445e-06,4.8305e-05,1.192e-05,0.00196691
1781,6,108,1.0459e-05,0.00203978,1.2104e-05,0.000112921,3.9275e-05,0.00227258
1782,2,54,5.887e-06,0.0019116,6.287e-06,4.4448e-05,2.0308e-05,0.00201003
1783,4,62,7.296e-06,0.00210963,7.3007e-05,8.8728e-05,2.3418e-05,0.00233594
1785,4,72,7.799e-06,0.0019354,1.0748e-05,6.6356e-05,2.3893e-05,0.0020702
1786,1,21,3.666e-06,0.0018397,3.895e-06,1.5335e-05,3.586e-06,0.00187758
1789,6,187,1.8965e-05,0.00216463,0.000716304,0.000181394,5.5567e-05,0.00324693
1790,2,53,5.738e-06,0.00231125,6.76e-06,4.3574e-05,2.1156e-05,0.0024104
1791,4,195,1.8979e-05,0.00214699,0.000516818,0.000194434,5.5551e-05,0.00303169
1792,1,26,3.205e-06,0.00186741,3.84e-06,2.3285e-05,1.3248e-05,0.00192213
1793,7,149,1.6591e-05,0.00211592,0.00011034,0.000115671,4.5842e-05,0.00247453
1794,4,99,9.816e-06,0.00198962,2.6322e-05,8.3359e-05,3.3288e-05,0.0021914
1795,2,52,5.389e-06,0.00207364,4.964e-06,4.2494e-05,2.1191e-05,0.00216829
1796,1,26,3.814e-06,0.00191076,3.45e-06,2.3983e-05,1.282e-05,0.00196511
1797,5,89,1.0325e-05,0.00195764,1.1099e-05,0.000105546,2.9324e-05,0.0021599
1798,5,130,1.2889e-05,0.00202394,0.000133161,0.000109745,3.4482e-05,0.00238081
1799,4,103,8.906e-06,0.00200702,2.7125e-05,7.9908e-05,3.1503e-05,0.0022013
1800,6,104,1.0869e-05,0.00200994,3.6499e-05,0.000120286,3.2431e-05,0.0022726
1801,7,129,1.81e-05,0.0021868,3.5762e-05,0.000136984,3.6647e-05,0.00248724
1802,2,38,4.629e-06,0.00189437,5.806e-06,2.9303e-05,1.2262e-05,0.00196651
1803,7,194,2.2944e-05,0.00215363,0.000385584,0.000216387,5.0845e-05,0.00295626
1805,5,172,2.0297e-05,0.00204513,0.000435133,0.000169847,5.4375e-05,0.0028282
1806,9,119,1.2386e-05,0.00243186,0.000486156,0.000173137,3.8851e-05,0.00321771
1809,4,59,1.0351e-05,0.00203376,7.8e-06,6.7445e-05,1.9771e-05,0.0021691
1810,1,17,3.335e-06,0.0018886,5.242e-06,2.1923e-05,1.2088e-05,0.00194093
1811,4,100,1.0018e-05,0.00195659,0.000176726,0.000122549,3.5019e-05,0.00235135
1812,4,60,6.237e-06,0.001985,5.575e-06,4.4384e-05,2.1506e-05,0.00208579
1813,3,124,1.2893e-05,0.0019748,0.000361929,0.000144015,3.8415e-05,0.0025832
1816,9,217,4.7375e-05,0.00239523,0.000502503,0.00028473,7.1156e-05,0.00346179
1817,4,90,8.123e-06,0.00204571,1.0618e-05,7.2053e-05,2.8285e-05,0.00220434
1818,1,34,3.613e-06,0.00186275,4.223e-06,2.6938e-05,1.2478e-05,0.00192218
1819,4,171,1.8396e-05,0.00199347,0.00186403,0.000212692,4.0487e-05,0.00420592
1820,6,186,1.7442e-05,0.00203167,0.000497902,0.000373735,6.5803e-05,0.00309211
1821,1,26,3.536e-06,0.00188218,3.61e-06,2.399e-05,1.3695e-05,0.00193974
1822,4,58,6.027e-06,0.00192054,1.3125e-05,0.00011053,2.331e-05,0.00210222
1826,9,343,4.2964e-05,0.00230958,0.00117447,0.000508439,0.000121824,0.00437369
1827,4,105,1.0318e-05,0.00199502,1.3405e-05,0.000120395,3.537e-05,0.00222114
1829,4,127,1.5044e-05,0.00210982,1.3137e-05,0.000102587,4.1248e-05,0.00233982
1830,4,99,1.2869e-05,0.002036,0.000138261,8.8615e-05,3.0424e-05,0.00235172
1832,1,24,3.525e-06,0.00223759,7.328e-06,3.5642e-05,1.1674e-05,0.00230725
1833,3,57,5.523e-06,0.00192206,7.929e-06,4.8737e-05,2.0372e-05,0.00202918
1834,1,29,3.624e-06,0.00193713,6.048e-06,2.4251e-05,1.3375e-05,0.00199566
1835,2,41,4.542e-06,0.00188242,7.814e-06,4.0875e-05,1.7492e-05,0.00197183
1836,4,57,6.235e-06,0.00193857,8.255e-06,5.8396e-05,2.4467e-05,0.00206168
1838,8,163,2.2942e-05,0.00218457,0.000330801,0.000140087,4.9446e-05,0.00282378
1840,6,91,1.1193e-05,0.00206417,2.4299e-05,6.8233e-05,1.4775e-05,0.00222808
1841,8,182,2.0723e-05,0.00215161,0.000545284,0.000169934,4.844e-05,0.0030491
1843,3,65,6.277e-06,0.00197866,9.499e-06,7.2414e-05,2.4655e-05,0.00211981
1844,4,81,8.945e-06,0.00215283,8.6845e-05,6.748e-05,2.5043e-05,0.00238036
1845,5,94,9.173e-06,0.00200973,1.1113e-05,7.7124e-05,3.7066e-05,0.00218644
1847,6,142,1.5602e-05,0.00213664,0.000349091,0.000140928,5.2301e-05,0.00278005
1848,6,230,3.61e-05,0.00233689,0.000761684,0.000241645,7.4814e-05,0.00359393
1849,3,48,5.257e-06,0.00194226,7.905e-06,6.4394e-05,1.8968e-05,0.00206038
1850,3,68,6.68e-06,0.00195571,4.0221e-05,6.4408e-05,2.5975e-05,0.00212365
1852,3,14,3.222e-06,0.00224047,3.763e-06,1.1345e-05,3.177e-06,0.00227348
1853,3,81,7.4e-06,0.00193896,8.423e-06,8.5512e-05,2.7622e-05,0.00210143
1854,4,192,1.8133e-05,0.0021246,0.000147988,0.000202767,5.4179e-05,0.00264051
1855,7,131,1.486e-05,0.00208162,0.000152189,0.000150374,3.4963e-05,0.00250353
1857,6,127,1.2225e-05,0.00203218,0.000151549,0.000118018,3.8389e-05,0.00242396
1858,3,66,7.836e-06,0.00194675,0.000166055,5.9843e-05,1.8885e-05,0.00223423
1859,2,58,5.919e-06,0.0019227,6.449e-06,4.4542e-05,2.1359e-05,0.00202324
1860,6,127,1.551e-05,0.00211921,0.000292525,0.00015612,4.1446e-05,0.00270549
1861,3,75,7.445e-06,0.0021303,1.0134e-05,6.9014e-05,2.8478e-05,0.00228
1863,2,77,7.632e-06,0.00198855,9.9033e-05,5.5193e-05,1.6485e-05,0.00219961
1864,3,29,4.224e-06,0.00228059,8.142e-06,3.5573e-05,1.7224e-05,0.00236157
1865,1,21,2.968e-06,0.00225796,5.346e-06,2.3043e-05,1.2621e-05,0.00231214
1866,2,23,3.608e-06,0.00197592,6.435e-06,2.556e-05,1.2184e-05,0.00203459
1871,4,149,3.9138e-05,0.00207466,0.000284082,0.000121067,2.3051e-05,0.00262377
1872,8,226,2.3381e-05,0.00232008,0.000402474,0.000261514,7.0593e-05,0.00322658
1873,1,24,3.331e-06,0.00186883,4.321e-06,2.2549e-05,1.3774e-05,0.00192517
1876,2,50,4.865e-06,0.00228029,7.29e-06,3.9611e-05,2.0861e-05,0.00237312
1877,7,204,2.4797e-05,0.00240966,0.000396688,0.000236981,5.8791e-05,0.00326384
1878,2,125,1.3461e-05,0.00201422,0.00021682,0.000142131,3.8967e-05,0.00247871
1880,8,249,2.6526e-05,0.0022836,0.000890315,0.000427416,0.000149653,0.00397349
1881,4,69,7.38e-06,0.00198237,7.1449e-05,5.6787e-05,1.8086e-05,0.00216784
1882,3,67,7.391e-06,0.00196795,3.7053e-05,6.2623e-05,2.1184e-05,0.00212435
1885,7,103,1.2701e-05,0.00203762,0.000305834,0.000173209,3.3222e-05,0.00261825
1886,7,228,2.3643e-05,0.00224876,0.000397504,0.00017332,5.0965e-05,0.00300766
1887,3,57,5.858e-06,0.00194962,9.742e-06,7.3399e-05,2.4329e-05,0.00208883
1888,2,12,2.954e-06,0.00185868,6.242e-06,2.7528e-05,9.552e-06,0.00191303
1889,2,28,3.662e-06,0.00192815,4.164e-06,2.2656e-05,1.2588e-05,0.00198598
1890,5,77,7.526e-06,0.00193531,7.794e-06,5.382e-05,2.1703e-05,0.00206291
1891,2,19,2.88e-06,0.00184744,6.54e-06,2.0308e-05,1.166e-05,0.0019005
1892,5,87,9.461e-06,0.00193686,0.000246147,9.141e-05,3.2286e-05,0.00235731
1893,3,68,7.536e-06,0.00194346,9.623e-06,7.8986e-05,2.1332e-05,0.00208951
1894,4,127,1.4897e-05,0.00209416,1.3674e-05,0.000112412,3.4952e-05,0.00232028
1895,3,231,2.4585e-05,0.00213164,0.000973553,0.000272633,9.5527e-05,0.0036219
1896,1,27,3.476e-06,0.0019156,6.581e-06,4.2767e-05,1.2874e-05,0.0019943
1897,4,169,2.5619e-05,0.00202841,0.000289919,0.000204826,4.8059e-05,0.00268244
1899,2,33,6.43e-06,0.00228788,8.51e-06,5.5434e-05,1.7106e-05,0.00242829
1900,12,302,5.2649e-05,0.00302096,0.00117123,0.000292848,8.9535e-05,0.00489466
1901,2,18,3.381e-06,0.00187659,7.068e-06,2.2278e-05,1.1586e-05,0.00193259
1905,3,92,8.59e-06,0.00197575,0.000191651,8.4459e-05,2.4639e-05,0.00232584
1907,2,54,5.774e-06,0.00203505,3.024e-05,4.8745e-05,1.7529e-05,0.00215933
1908,1,19,3.74e-06,0.00226268,5.415e-06,1.6729e-05,1.0905e-05,0.0023099
1909,3,89,8.565e-06,0.00194299,9.224e-06,6.6831e-05,2.8485e-05,0.00209224
1910,5,110,1.1083e-05,0.00202808,9.32e-06,8.5722e-05,3.6131e-05,0.00221927
1912,4,86,7.958e-06,0.00192494,5.492e-06,0.000145294,3.145e-05,0.00215605
1913,3,124,1.4523e-05,0.00198658,8.2879e-05,0.000112349,3.0273e-05,0.00227372
1914,2,58,7.901e-06,0.00234196,2.6919e-05,4.5978e-05,1.7753e-05,0.00246417
1915,3,112,1.2814e-05,0.00202455,0.00020457,0.000144724,2.9591e-05,0.00246786
1916,7,134,2.473e-05,0.00208336,4.1225e-05,0.000194419,3.9634e-05,0.00245616
1917,4,124,1.1841e-05,0.00210459,0.00021085,0.000106038,5.7866e-05,0.0025653
1918,3,130,1.3583e-05,0.00193988,0.000810869,0.000214037,4.6414e-05,0.00308694
1919,2,50,5.211e-06,0.00200631,8.698e-06,6.7223e-05,1.8461e-05,0.00212727
1920,4,55,6.076e-06,0.00192085,7.791e-06,4.5746e-05,1.9631e-05,0.00202686
1922,3,46,5.307e-06,0.00203116,7.253e-06,4.5414e-05,1.9833e-05,0.00212819
1923,2,46,5.152e-06,0.00203318,4.268e-06,4.0138e-05,2.1183e-05,0.00212293
1924,3,77,7.135e-06,0.00193902,0.000231467,7.306e-05,2.4396e-05,0.00231187
1925,1,18,3.371e-06,0.00189648,5.546e-06,2.3494e-05,1.2494e-05,0.00195467
1926,6,133,1.5386e-05,0.00208509,1.4929e-05,0.000110822,3.719e-05,0.00233585
1927,4,69,1.3329e-05,0.00201915,9.4913e-05,4.805e-05,6.016e-06,0.00221995
1929,1,20,3.522e-06,0.0018685,6.161e-06,2.6192e-05,1.1843e-05,0.00192723
1930,5,90,8.854e-06,0.00195515,9.202e-06,7.2535e-05,3.172e-05,0.00212056
1933,1,28,3.826e-06,0.0020069,5.251e-06,2.5146e-05,1.3304e-05,0.00206596
1934,2,51,5.488e-06,0.00192675,6.033e-06,4.1633e-05,2.0604e-05,0.00202164
1935,2,27,3.688e-06,0.0019999,3.82e-06,2.282e-05,1.3407e-05,0.00205498
1936,1,32,3.515e-06,0.00188173,3.782e-06,2.5881e-05,1.3259e-05,0.00194022
1937,1,27,3.393e-06,0.00186519,3.539e-06,2.7751e-05,1.3328e-05,0.0019246
1939,1,31,3.674e-06,0.0018793,5.357e-06,2.5447e-05,1.3103e-05,0.00193918
1940,3,70,8.18e-06,0.00193858,7.441e-06,5.7018e-05,2.5882e-05,0.0020657
1941,8,144,2.0367e-05,0.00209489,0.00020484,0.00014255,4.5363e-05,0.00258579
1942,11,376,4.2042e-05,0.0024318,0.000904245,0.000410639,0.00012176,0.00420552
1944,3,75,6.742e-06,0.00198517,0.000152124,7.2507e-05,2.5701e-05,0.00228056
1945,1,16,3.469e-06,0.00186819,4.547e-06,1.9561e-05,1.1234e-05,0.0019165
1946,2,143,1.6191e-05,0.00212784,0.000294976,0.000143886,4.0603e-05,0.00267887
1947,1,28,3.859e-06,0.00186761,5.782e-06,2.6715e-05,1.3586e-05,0.00192968
1949,7,239,3.0095e-05,0.00220684,0.000797363,0.000247213,4.9835e-05,0.00347171
1950,1,21,3.608e-06,0.00188677,6.39e-06,2.4207e-05,1.5404e-05,0.00194836
1952,1,26,3.054e-06,0.00227454,5.89e-06,2.3096e-05,1.3477e-05,0.00233275
1953,7,94,8.929e-06,0.00200528,2.5764e-05,7.8187e-05,3.2237e-05,0.00219635
1954,3,70,6.822e-06,0.00196013,6.93e-06,5.8106e-05,2.2298e-05,0.0020851
1955,4,80,1.0429e-05,0.00193347,8.938e-06,6.0425e-05,2.7603e-05,0.00207718
1957,10,195,2.3335e-05,0.00228848,0.000340382,0.000173907,5.9551e-05,0.00301467
1958,5,45,5.906e-06,0.00191232,7.333e-06,4.2136e-05,1.5184e-05,0.00200603
1959,1,29,3.811e-06,0.00187776,5.225e-06,2.5449e-05,1.3441e-05,0.00193769
1960,4,75,7.443e-06,0.00199638,7.362e-06,6.0866e-05,2.7311e-05,0.00212944
1963,4,58,7.704e-06,0.00196787,7.3083e-05,5.8874e-05,2.2844e-05,0.00216167
1965,1,28,3.676e-06,0.00229314,3.897e-06,2.3858e-05,1.1858e-05,0.0023479
1966,2,40,4.515e-06,0.00217636,8.686e-06,4.0159e-05,1.9963e-05,0.00226906
1967,9,210,3.3083e-05,0.00253449,0.00046921,0.000262781,6.5287e-05,0.00351788
1968,3,49,6.064e-06,0.00192091,0.000115354,6.2877e-05,1.7706e-05,0.00214717
1969,3,36,4.535e-06,0.00230102,5.837e-06,2.9206e-05,1.422e-05,0.00237126
1970,1,27,4.392e-06,0.00188819,3.871e-06,2.202e-05,1.3545e-05,0.00194336
1973,5,56,6.81e-06,0.00201035,9.693e-06,7.1669e-05,2.0671e-05,0.00214704
1974,2,51,5.323e-06,0.00192643,6.295e-06,4.6588e-05,2.087e-05,0.00202788
1975,4,81,9.056e-06,0.00216611,8.304e-06,0.00011171,2.8448e-05,0.00235671
1976,5,103,1.3695e-05,0.00199688,9.516e-06,7.8818e-05,3.3522e-05,0.00217583
1977,6,89,1.7533e-05,0.0019704,0.000377057,9.5909e-05,1.687e-05,0.00253039
1978,4,86,8.507e-06,0.00242409,1.105e-05,8.8537e-05,2.6925e-05,0.0025988
1979,5,133,1.5062e-05,0.00204497,0.000192877,0.000148549,4.5397e-05,0.00250915
1980,6,252,2.5926e-05,0.00213409,0.000619227,0.000544187,0.000106623,0.00359273
1981,7,211,2.2962e-05,0.00230908,0.000608345,0.000179898,5.2196e-05,0.00328893
1982,3,31,4.474e-06,0.00191297,5.662e-06,2.9383e-05,1.3787e-05,0.00197951
1983,6,112,1.1108e-05,0.00196473,0.00042059,0.00013326,3.1809e-05,0.00263717
1984,2,37,4.901e-06,0.00194446,7.971e-06,4.0078e-05,1.7766e-05,0.00203309
1985,1,26,3.22e-06,0.00189781,3.498e-06,2.1764e-05,1.2317e-05,0.00194906
1986,6,102,1.4712e-05,0.00201117,9.913e-06,7.9655e-05,3.0336e-05,0.00219919
1987,1,30,3.617e-06,0.0019559,4.038e-06,2.4169e-05,1.3162e-05,0.00201226
1988,2,33,4.662e-06,0.00189824,8.0966e-05,5.244e-05,1.1966e-05,0.00206422
1989,9,234,2.9385e-05,0.00223798,0.000468495,0.000347217,7.5957e-05,0.00332362
1990,4,102,1.0142e-05,0.00201348,0.000223419,9.3039e-05,3.7834e-05,0.00242824
1991,2,28,3.975e-06,0.00227999,5.795e-06,3.1166e-05,1.4088e-05,0.00234759
1994,2,26,3.414e-06,0.00188716,5.788e-06,2.5849e-05,1.3927e-05,0.0019476
1995,3,36,4.5e-06,0.0019123,5.94e-06,3.0116e-05,1.497e-05,0.00198466
1997,5,103,1.2594e-05,0.00209645,1.2161e-05,9.0679e-05,3.81e-05,0.00229819
1998,2,36,5.755e-06,0.00192389,6.52e-06,3.5776e-05,1.8798e-05,0.00200854
2000,2,13,3.667e-06,0.00194569,5.034e-06,1.8034e-05,1.1312e-05,0.00199207
2001,3,71,1.0983e-05,0.00196558,8.674e-06,5.2895e-05,2.572e-05,0.00209371
2002,4,278,2.7891e-05,0.00236808,0.000992183,0.00029418,8.776e-05,0.00396573
2005,3,40,4.369e-06,0.00205244,8.21e-06,6.5307e-05,1.8054e-05,0.00216846
2009,1,76,1.245e-05,0.00193747,0.000290197,7.5325e-05,1.7254e-05,0.00235736
2010,4,87,1.0729e-05,0.00202428,8.22e-06,7.025e-05,3.128e-05,0.00218412
2013,4,136,1.8645e-05,0.00212141,0.000378397,0.000126474,4.3543e-05,0.00276481
2014,3,28,4.016e-06,0.00187901,3.84e-06,2.3426e-05,1.2928e-05,0.00193536
2015,7,90,8.318e-06,0.00198562,0.000139237,8.0612e-05,2.1748e-05,0.00228487
2016,3,62,6.487e-06,0.00193911,8.3096e-05,6.3381e-05,2.4587e-05,0.00214975
2018,1,26,4.583e-06,0.00232626,4.393e-06,3.508e-05,1.7536e-05,0.0024023
2019,3,165,2.9151e-05,0.00228182,0.000468668,0.000486971,7.9421e-05,0.00353857
2020,4,124,1.2369e-05,0.00200768,0.000191637,0.000128942,3.6832e-05,0.00243362
2021,1,27,5.299e-06,0.00226667,4.367e-06,2.7109e-05,1.3175e-05,0.00232866
2022,2,46,6.096e-06,0.00191845,5.952e-06,4.0382e-05,2.0139e-05,0.0020098
2023,1,24,3.486e-06,0.00195018,6.212e-06,4.6154e-05,1.1551e-05,0.00202831
2024,4,107,1.4037e-05,0.0023555,0.000178547,8.4936e-05,1.7554e-05,0.0027057
2026,3,64,6.209e-06,0.00206688,7.541e-06,5.0583e-05,3.504e-05,0.00219428
2027,1,12,2.658e-06,0.00185926,5.093e-06,1.4964e-05,9.026e-06,0.00189906
2028,6,169,2.0153e-05,0.00210704,0.000214488,0.000150147,4.9519e-05,0.00263722
2029,2,31,4.417e-06,0.0023809,6.989e-06,4.8666e-05,1.3305e-05,0.00246683
2030,6,143,1.4404e-05,0.00204729,0.000243073,0.000129381,4.401e-05,0.00255987
2031,5,131,1.296e-05,0.00202298,8.6694e-05,9.405e-05,2.3829e-05,0.00230145
2033,4,97,9.075e-06,0.00204555,1.306e-05,0.000106579,3.1299e-05,0.00225036
2034,1,25,3.436e-06,0.0019536,3.951e-06,4.5849e-05,3.109e-05,0.00206165
2035,1,14,3.078e-06,0.00232738,3.577e-06,1.1844e-05,2.738e-06,0.0023572
2036,1,59,5.831e-06,0.00196032,8.64e-06,5.0847e-05,2.4525e-05,0.0020699
2037,3,32,4.197e-06,0.00188582,5.471e-06,2.8712e-05,1.388e-05,0.00195417
2038,2,50,4.865e-06,0.00190083,6.557e-06,4.3041e-05,1.9632e-05,0.00199409
2039,1,26,3.945e-06,0.00186285,3.587e-06,2.349e-05,1.2664e-05,0.00191684
2040,2,52,5.238e-06,0.00200394,4.701e-06,4.2945e-05,2.0259e-05,0.00209727
2041,2,31,3.945e-06,0.00196573,4.471e-06,2.6541e-05,1.3475e-05,0.00202666
2042,5,98,1.0745e-05,0.0019925,7.1446e-05,8.6421e-05,3.4226e-05,0.00224664
2044,2,53,5.942e-06,0.00191236,6.854e-06,3.7179e-05,1.5596e-05,0.00199865
2045,7,213,2.3985e-05,0.00224058,0.00050502,0.000279806,6.5229e-05,0.00324569
2046,3,166,1.9143e-05,0.00195935,0.00118382,0.000205895,3.4395e-05,0.00346194
2047,2,93,8.737e-06,0.00219737,3.1971e-05,7.7042e-05,2.2325e-05,0.00237183
2048,7,130,1.2614e-05,0.00208415,0.000146643,0.000141296,3.9209e-05,0.00248978
2049,2,49,5.065e-06,0.00191725,4.493e-06,4.2047e-05,2.146e-05,0.00201116
2050,1,24,3.789e-06,0.00229571,6.907e-06,3.8922e-05,1.1662e-05,0.00236798
2051,4,65,6.558e-06,0.00201202,1.2327e-05,0.00011328,2.4484e-05,0.0022009
2052,4,84,9.206e-06,0.0019771,3.1562e-05,8.4762e-05,2.5603e-05,0.00216674
2055,2,87,8.488e-06,0.00196273,8.603e-06,7.2412e-05,2.6483e-05,0.00211026
2056,3,31,6.367e-06,0.00188924,3.748e-06,3.8667e-05,1.2499e-05,0.00196724
2057,7,120,1.3506e-05,0.00202969,0.000300076,0.0001145,2.9959e-05,0.00255574
2058,2,54,5.439e-06,0.00197687,7.32e-06,6.579e-05,1.9624e-05,0.00209624
2059,3,53,6.11e-06,0.00230732,4.1047e-05,7.5938e-05,1.7663e-05,0.00247424
2061,6,117,1.2095e-05,0.00201116,0.000268763,0.000110326,3.2602e-05,0.00248808
2062,4,87,1.0557e-05,0.00205016,4.7074e-05,9.7193e-05,2.6189e-05,0.00227041
2064,2,52,4.909e-06,0.00191126,4.519e-06,4.0095e-05,1.9302e-05,0.00199938
2065,3,40,5.849e-06,0.0023073,0.000111001,6.9319e-05,1.3941e-05,0.00252843
2066,6,140,1.6201e-05,0.00213478,1.3234e-05,0.000113894,3.3773e-05,0.00238677
2067,4,88,8.804e-06,0.00204258,6.893e-06,5.818e-05,2.7157e-05,0.00218661
2069,8,168,1.779e-05,0.00213618,0.00017097,0.000164866,4.6256e-05,0.00268923
2070,3,94,8.832e-06,0.00196666,4.7334e-05,9.7191e-05,3.4369e-05,0.00219464
2071,2,45,4.764e-06,0.00192655,5.598e-06,3.9932e-05,1.9105e-05,0.00201476
2072,2,47,4.689e-06,0.00195685,6.484e-06,4.3148e-05,3.3915e-05,0.00206406
2073,2,33,3.927e-06,0.00195271,6.81e-06,3.0195e-05,1.652e-05,0.00202606
2075,7,166,2.6124e-05,0.00230547,0.000436474,0.000170198,4.4527e-05,0.00309055
2076,6,121,1.157e-05,0.00250056,1.5053e-05,0.000116344,3.895e-05,0.00273924
2077,6,218,3.3958e-05,0.0023227,0.000942671,0.000229427,7.1448e-05,0.00377138
2078,5,59,6.517e-06,0.00195969,0.000192162,6.239e-05,1.665e-05,0.00226667
2079,4,63,8.05e-06,0.00198291,8.351e-06,5.163e-05,2.5553e-05,0.00210479
2080,12,224,2.3422e-05,0.00229582,0.000288288,0.000430766,7.7647e-05,0.00328708
2081,4,75,7.609e-06,0.00196317,7.8996e-05,6.3017e-05,2.2857e-05,0.00216931
2082,4,82,8.232e-06,0.00196517,9.385e-06,7.1351e-05,2.8847e-05,0.00211947
2083,3,63,6.601e-06,0.00193935,7.145e-06,5.0868e-05,2.3396e-05,0.00205489
2084,8,200,1.9143e-05,0.00212398,0.000580256,0.000182941,5.0818e-05,0.00307403
2086,3,84,7.916e-06,0.00198373,5.009e-05,0.000119782,3.3777e-05,0.00223631
2087,4,74,7.517e-06,0.00234426,9.901e-06,6.3288e-05,2.586e-05,0.0024819
2089,4,120,1.5061e-05,0.00203169,1.1707e-05,9.0209e-05,4.0569e-05,0.00224483
2090,6,96,1.3463e-05,0.0024056,0.000130223,0.00010971,3.496e-05,0.00274588
2091,4,125,1.3037e-05,0.00211634,6.9602e-05,0.000131062,4.1004e-05,0.00243212
