ID,x,y,z,wire_direction_x,wire_direction_y,wire_direction_z,halflength,type,sector,layer,layer_lim,sector_lim,num_neighbors
1039,-23.7518,3.14912,35,0,0.052336,0.99863,75,2,1,8,0,0,13
1040,-23.7518,2.13773,35,0,0.052336,0.99863,75,2,1,8,0,0,13
1041,-23.7518,1.12635,35,0,0.052336,0.99863,75,2,1,8,0,0,13
1042,-23.7518,0.114961,35,0,0.052336,0.99863,75,2,1,8,0,0,13
1043,-23.7518,-0.896425,35,0,0.052336,0.99863,75,2,1,8,0,0,13
1044,-23.7518,-1.90781,35,0,0.052336,0.99863,75,2,1,8,0,0,13
1045,-23.7518,-2.9192,35,0,0.052336,0.99863,75,2,1,8,0,0,13
1046,-23.7518,-3.93058,35,0,0.052336,0.99863,75,2,1,8,0,0,13
1047,-23.7518,-4.94197,35,0,0.052336,0.99863,75,2,1,8,0,0,13
1048,-23.7518,-5.95336,35,0,0.052336,0.99863,75,2,1,8,0,0,13
1049,-23.7518,-6.96474,35,0,0.052336,0.99863,75,2,1,8,0,0,13
1050,-23.7518,-7.97613,35,0,0.052336,0.99863,75,2,1,8,0,0,13
1051,-23.7518,-8.98751,35,0,0.052336,0.99863,75,2,1,8,0,1,14
1052,-23.7518,-9.54326,43.6941,0,0.052336,0.99863,66.2939,2,1,8,0,1,12
1053,-23.7518,9.74546,26.3059,0,0.052336,0.99863,66.2939,2,1,8,0,-1,13
1054,-23.7518,-10.049,53.3433,0,0.052336,0.99863,56.6315,2,1,8,0,1,11
1055,-23.7518,10.2484,16.6567,0,0.052336,0.99863,56.6315,2,1,8,0,-1,12
1056,-23.7518,-10.5546,62.9925,0,0.052336,0.99863,46.9691,2,1,8,0,1,10
1057,-23.7518,10.7513,7.00748,0,0.052336,0.99863,46.9691,2,1,8,0,-1,11
1058,-23.7518,-11.0603,72.6417,0,0.052336,0.99863,37.3066,2,1,8,0,1,9
1059,-23.7518,11.2542,-2.64171,0,0.052336,0.99863,37.3066,2,1,8,0,-1,10
1060,-23.7518,-11.566,82.2909,0,0.052336,0.99863,27.6442,2,1,8,0,1,8
1061,-23.7518,11.7571,-12.2909,0,0.052336,0.99863,27.6442,2,1,8,0,-1,9
1062,-23.7518,-12.0717,91.9401,0,0.052336,0.99863,17.9817,2,1,8,0,1,7
1063,-23.7518,12.2601,-21.9401,0,0.052336,0.99863,17.9817,2,1,8,0,-1,8
1064,-23.7518,-12.5774,101.589,0,0.052336,0.99863,8.31931,2,1,8,0,1,5
1065,-23.7518,12.763,-31.5893,0,0.052336,0.99863,8.31931,2,1,8,0,-1,6
1066,-19.5946,-16.1133,35,-0.045324,0.026168,0.99863,75,2,2,8,0,-1,13
1067,-18.7187,-16.619,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1068,-17.8428,-17.1247,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1069,-16.967,-17.6304,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1070,-16.0911,-18.1361,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1071,-15.2152,-18.6418,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1072,-14.3393,-19.1474,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1073,-13.4634,-19.6531,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1074,-12.5875,-20.1588,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1075,-11.7116,-20.6645,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1076,-10.8358,-21.1702,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1077,-9.95987,-21.6759,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1078,-9.08399,-22.1816,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1079,-8.2081,-22.6873,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1080,-7.33221,-23.193,35,-0.045324,0.026168,0.99863,75,2,2,8,0,0,13
1081,-6.45633,-23.6987,35,-0.045324,0.026168,0.99863,75,2,2,8,0,1,13
1082,-5.84312,-24.0527,40.7876,-0.045324,0.026168,0.99863,69.2044,2,2,8,0,1,12
1083,-20.1874,-15.771,29.2124,-0.045324,0.026168,0.99863,69.2044,2,2,8,0,-1,13
1084,-5.40518,-24.3056,50.4368,-0.045324,0.026168,0.99863,59.542,2,2,8,0,1,11
1085,-20.623,-15.5196,19.5632,-0.045324,0.026168,0.99863,59.542,2,2,8,0,-1,12
1086,-4.96724,-24.5584,60.086,-0.045324,0.026168,0.99863,49.8795,2,2,8,0,1,10
1087,-21.0585,-15.2681,9.91396,-0.045324,0.026168,0.99863,49.8795,2,2,8,0,-1,11
1088,-4.52929,-24.8113,69.7352,-0.045324,0.026168,0.99863,40.2171,2,2,8,0,1,9
1089,-21.494,-15.0167,0.264758,-0.045324,0.026168,0.99863,40.2171,2,2,8,0,-1,10
1090,-4.09135,-25.0641,79.3844,-0.045324,0.026168,0.99863,30.5546,2,2,8,0,1,8
1091,-21.9296,-14.7652,-9.38444,-0.045324,0.026168,0.99863,30.5546,2,2,8,0,-1,9
1092,-3.65341,-25.317,89.0336,-0.045324,0.026168,0.99863,20.8922,2,2,8,0,1,7
1093,-22.3651,-14.5137,-19.0336,-0.045324,0.026168,0.99863,20.8922,2,2,8,0,-1,8
1094,-3.21546,-25.5698,98.6828,-0.045324,0.026168,0.99863,11.2298,2,2,8,0,1,6
1095,-22.8007,-14.2623,-28.6828,-0.045324,0.026168,0.99863,11.2298,2,2,8,0,-1,7
1096,-2.77752,-25.8226,108.332,-0.045324,0.026168,0.99863,1.56733,2,2,8,0,1,4
1097,-23.2362,-14.0108,-38.332,-0.045324,0.026168,0.99863,1.56733,2,2,8,1,-1,5
1098,6.25721,-23.8136,35,-0.045324,-0.026168,0.99863,75,2,3,8,1,-1,13
1099,7.1331,-23.308,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1100,8.00898,-22.8023,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1101,8.88487,-22.2966,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1102,9.76075,-21.7909,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1103,10.6366,-21.2852,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1104,11.5125,-20.7795,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1105,12.3884,-20.2738,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1106,13.2643,-19.7681,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1107,14.1402,-19.2624,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1108,15.0161,-18.7567,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1109,15.892,-18.251,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1110,16.7678,-17.7453,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1111,17.6437,-17.2396,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1112,18.5196,-16.7339,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,0,14
1113,19.3955,-16.2283,35,-0.045324,-0.026168,0.99863,75,2,3,8,0,1,14
1114,20.0087,-15.8742,40.7876,-0.045324,-0.026168,0.99863,69.2044,2,3,8,0,1,13
1115,5.66441,-24.1559,29.2124,-0.045324,-0.026168,0.99863,69.2044,2,3,8,0,-1,12
1116,20.4466,-15.6214,50.4368,-0.045324,-0.026168,0.99863,59.542,2,3,8,0,1,12
1117,5.22887,-24.4074,19.5632,-0.045324,-0.026168,0.99863,59.542,2,3,8,0,-1,11
1118,20.8846,-15.3685,60.086,-0.045324,-0.026168,0.99863,49.8795,2,3,8,0,1,11
1119,4.79333,-24.6588,9.91396,-0.045324,-0.026168,0.99863,49.8795,2,3,8,0,-1,10
1120,21.3225,-15.1157,69.7352,-0.045324,-0.026168,0.99863,40.2171,2,3,8,0,1,10
1121,4.35778,-24.9103,0.264758,-0.045324,-0.026168,0.99863,40.2171,2,3,8,0,-1,9
1122,21.7605,-14.8628,79.3844,-0.045324,-0.026168,0.99863,30.5546,2,3,8,0,1,9
1123,3.92224,-25.1617,-9.38444,-0.045324,-0.026168,0.99863,30.5546,2,3,8,0,-1,8
1124,22.1984,-14.61,89.0336,-0.045324,-0.026168,0.99863,20.8922,2,3,8,0,1,8
1125,3.4867,-25.4132,-19.0336,-0.045324,-0.026168,0.99863,20.8922,2,3,8,0,-1,7
1126,22.6364,-14.3571,98.6828,-0.045324,-0.026168,0.99863,11.2298,2,3,8,0,1,7
1127,3.05116,-25.6647,-28.6828,-0.045324,-0.026168,0.99863,11.2298,2,3,8,0,-1,6
1128,23.0743,-14.1043,108.332,-0.045324,-0.026168,0.99863,1.56733,2,3,8,0,1,6
1129,2.61561,-25.9161,-38.332,-0.045324,-0.026168,0.99863,1.56733,2,3,8,0,-1,4
1130,23.7518,-9.21744,35,0,-0.052336,0.99863,75,2,4,8,0,-1,14
1131,23.7518,-8.20605,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1132,23.7518,-7.19466,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1133,23.7518,-6.18328,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1134,23.7518,-5.17189,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1135,23.7518,-4.16051,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1136,23.7518,-3.14912,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1137,23.7518,-2.13773,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1138,23.7518,-1.12635,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1139,23.7518,-0.114961,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1140,23.7518,0.896425,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1141,23.7518,1.90781,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1142,23.7518,2.9192,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1143,23.7518,3.93058,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1144,23.7518,4.94197,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1145,23.7518,5.95336,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1146,23.7518,6.96474,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1147,23.7518,7.97613,35,0,-0.052336,0.99863,75,2,4,8,0,0,13
1148,23.7518,8.98751,35,0,-0.052336,0.99863,75,2,4,8,0,1,14
1149,23.7518,9.54326,43.6941,0,-0.052336,0.99863,66.2939,2,4,8,0,1,12
1150,23.7518,-9.74546,26.3059,0,-0.052336,0.99863,66.2939,2,4,8,0,-1,13
1151,23.7518,10.049,53.3433,0,-0.052336,0.99863,56.6315,2,4,8,0,1,11
1152,23.7518,-10.2484,16.6567,0,-0.052336,0.99863,56.6315,2,4,8,0,-1,12
1153,23.7518,10.5546,62.9925,0,-0.052336,0.99863,46.9691,2,4,8,0,1,10
1154,23.7518,-10.7513,7.00748,0,-0.052336,0.99863,46.9691,2,4,8,0,-1,11
1155,23.7518,11.0603,72.6417,0,-0.052336,0.99863,37.3066,2,4,8,0,1,9
1156,23.7518,-11.2542,-2.64171,0,-0.052336,0.99863,37.3066,2,4,8,0,-1,10
1157,23.7518,11.566,82.2909,0,-0.052336,0.99863,27.6442,2,4,8,0,1,8
1158,23.7518,-11.7571,-12.2909,0,-0.052336,0.99863,27.6442,2,4,8,0,-1,9
1159,23.7518,12.0717,91.9401,0,-0.052336,0.99863,17.9817,2,4,8,0,1,7
1160,23.7518,-12.2601,-21.9401,0,-0.052336,0.99863,17.9817,2,4,8,0,-1,8
1161,23.7518,12.5774,101.589,0,-0.052336,0.99863,8.31931,2,4,8,0,1,5
1162,23.7518,-12.763,-31.5893,0,-0.052336,0.99863,8.31931,2,4,8,0,-1,6
1163,19.5946,16.1133,35,0.045324,-0.026168,0.99863,75,2,5,8,0,-1,13
1164,18.7187,16.619,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1165,17.8428,17.1247,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1166,16.967,17.6304,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1167,16.0911,18.1361,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1168,15.2152,18.6418,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1169,14.3393,19.1474,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1170,13.4634,19.6531,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1171,12.5875,20.1588,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1172,11.7116,20.6645,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1173,10.8358,21.1702,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1174,9.95987,21.6759,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1175,9.08399,22.1816,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1176,8.2081,22.6873,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1177,7.33221,23.193,35,0.045324,-0.026168,0.99863,75,2,5,8,0,0,13
1178,6.45633,23.6987,35,0.045324,-0.026168,0.99863,75,2,5,8,0,1,13
1179,5.84312,24.0527,40.7876,0.045324,-0.026168,0.99863,69.2044,2,5,8,0,1,12
1180,20.1874,15.771,29.2124,0.045324,-0.026168,0.99863,69.2044,2,5,8,0,-1,13
1181,5.40518,24.3056,50.4368,0.045324,-0.026168,0.99863,59.542,2,5,8,0,1,11
1182,20.623,15.5196,19.5632,0.045324,-0.026168,0.99863,59.542,2,5,8,0,-1,12
1183,4.96724,24.5584,60.086,0.045324,-0.026168,0.99863,49.8795,2,5,8,0,1,10
1184,21.0585,15.2681,9.91396,0.045324,-0.026168,0.99863,49.8795,2,5,8,0,-1,11
1185,4.52929,24.8113,69.7352,0.045324,-0.026168,0.99863,40.2171,2,5,8,0,1,9
1186,21.494,15.0167,0.264758,0.045324,-0.026168,0.99863,40.2171,2,5,8,0,-1,10
1187,4.09135,25.0641,79.3844,0.045324,-0.026168,0.99863,30.5546,2,5,8,0,1,8
1188,21.9296,14.7652,-9.38444,0.045324,-0.026168,0.99863,30.5546,2,5,8,0,-1,9
1189,3.65341,25.317,89.0336,0.045324,-0.026168,0.99863,20.8922,2,5,8,0,1,7
1190,22.3651,14.5137,-19.0336,0.045324,-0.026168,0.99863,20.8922,2,5,8,0,-1,8
1191,3.21546,25.5698,98.6828,0.045324,-0.026168,0.99863,11.2298,2,5,8,0,1,6
1192,22.8007,14.2623,-28.6828,0.045324,-0.026168,0.99863,11.2298,2,5,8,0,-1,7
1193,2.77752,25.8226,108.332,0.045324,-0.026168,0.99863,1.56733,2,5,8,0,1,4
1194,23.2362,14.0108,-38.332,0.045324,-0.026168,0.99863,1.56733,2,5,8,1,-1,5
1195,-6.25661,24.824,35,0.045324,0.026168,0.99863,75,2,0,9,1,-1,21
1196,-7.1325,24.3183,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1197,-8.00838,23.8126,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1198,-8.88427,23.3069,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1199,-9.76015,22.8012,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1200,-10.636,22.2955,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1201,-11.5119,21.7898,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1202,-12.3878,21.2841,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1203,-13.2637,20.7784,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1204,-14.1396,20.2728,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1205,-15.0155,19.7671,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1206,-15.8914,19.2614,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1207,-16.7672,18.7557,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1208,-17.6431,18.25,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1209,-18.519,17.7443,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1210,-19.3949,17.2386,35,0.045324,0.026168,0.99863,75,2,0,9,0,0,21
1211,-20.2708,16.7329,35,0.045324,0.026168,0.99863,75,2,0,9,0,1,21
1212,-20.8837,16.379,40.7943,0.045324,0.026168,0.99863,69.1978,2,0,9,0,1,20
1213,-5.66531,25.1654,29.2057,0.045324,0.026168,0.99863,69.1978,2,0,9,0,-1,19
1214,-21.3216,16.1262,50.4435,0.045324,0.026168,0.99863,59.5353,2,0,9,0,1,18
1215,-5.22977,25.4168,19.5565,0.045324,0.026168,0.99863,59.5353,2,0,9,0,-1,17
1216,-21.7596,15.8734,60.0927,0.045324,0.026168,0.99863,49.8729,2,0,9,0,1,16
1217,-4.79423,25.6683,9.90734,0.045324,0.026168,0.99863,49.8729,2,0,9,0,-1,15
1218,-22.1975,15.6205,69.7419,0.045324,0.026168,0.99863,40.2105,2,0,9,0,1,14
1219,-4.35868,25.9198,0.258146,0.045324,0.026168,0.99863,40.2105,2,0,9,0,-1,13
1220,-22.6355,15.3677,79.3911,0.045324,0.026168,0.99863,30.548,2,0,9,0,1,12
1221,-3.92314,26.1712,-9.39105,0.045324,0.026168,0.99863,30.548,2,0,9,0,-1,11
1222,-23.0734,15.1148,89.0403,0.045324,0.026168,0.99863,20.8856,2,0,9,0,1,10
1223,-3.4876,26.4227,-19.0402,0.045324,0.026168,0.99863,20.8856,2,0,9,0,-1,9
1224,-23.5113,14.862,98.6894,0.045324,0.026168,0.99863,11.2231,2,0,9,0,1,8
1225,-3.05206,26.6741,-28.6894,0.045324,0.026168,0.99863,11.2231,2,0,9,0,-1,7
1226,-23.9493,14.6091,108.339,0.045324,0.026168,0.99863,1.56071,2,0,9,0,1,4
1227,-2.61651,26.9256,-38.3386,0.045324,0.026168,0.99863,1.56071,2,0,9,0,-1,3
1228,-24.6265,9.72313,35,0,0.052336,0.99863,75,2,1,9,0,-1,21
1229,-24.6265,8.71174,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1230,-24.6265,7.70036,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1231,-24.6265,6.68897,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1232,-24.6265,5.67758,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1233,-24.6265,4.6662,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1234,-24.6265,3.65481,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1235,-24.6265,2.64343,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1236,-24.6265,1.63204,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1237,-24.6265,0.620654,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1238,-24.6265,-0.390732,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1239,-24.6265,-1.40212,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1240,-24.6265,-2.4135,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1241,-24.6265,-3.42489,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1242,-24.6265,-4.43628,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1243,-24.6265,-5.44766,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1244,-24.6265,-6.45905,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1245,-24.6265,-7.47043,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1246,-24.6265,-8.48182,35,0,0.052336,0.99863,75,2,1,9,0,0,20
1247,-24.6265,-9.49321,35,0,0.052336,0.99863,75,2,1,9,0,1,21
1248,-24.6265,-10.0486,43.7007,0,0.052336,0.99863,66.2873,2,1,9,0,1,19
1249,-24.6265,10.2494,26.2993,0,0.052336,0.99863,66.2873,2,1,9,0,-1,19
1250,-24.6265,-10.5543,53.3499,0,0.052336,0.99863,56.6249,2,1,9,0,1,17
1251,-24.6265,10.7523,16.6501,0,0.052336,0.99863,56.6249,2,1,9,0,-1,17
1252,-24.6265,-11.06,62.9991,0,0.052336,0.99863,46.9624,2,1,9,0,1,15
1253,-24.6265,11.2553,7.00087,0,0.052336,0.99863,46.9624,2,1,9,0,-1,15
1254,-24.6265,-11.5657,72.6483,0,0.052336,0.99863,37.3,2,1,9,0,1,13
1255,-24.6265,11.7582,-2.64833,0,0.052336,0.99863,37.3,2,1,9,0,-1,13
1256,-24.6265,-12.0714,82.2975,0,0.052336,0.99863,27.6376,2,1,9,0,1,11
1257,-24.6265,12.2611,-12.2975,0,0.052336,0.99863,27.6376,2,1,9,0,-1,11
1258,-24.6265,-12.5771,91.9467,0,0.052336,0.99863,17.9751,2,1,9,0,1,9
1259,-24.6265,12.764,-21.9467,0,0.052336,0.99863,17.9751,2,1,9,0,-1,9
1260,-24.6265,-13.0828,101.596,0,0.052336,0.99863,8.31269,2,1,9,0,1,5
1261,-24.6265,13.2669,-31.5959,0,0.052336,0.99863,8.31269,2,1,9,0,-1,5
1262,-20.4699,-16.6179,35,-0.045324,0.026168,0.99863,75,2,2,9,0,-1,21
1263,-19.594,-17.1236,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1264,-18.7181,-17.6293,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1265,-17.8422,-18.135,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1266,-16.9664,-18.6407,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1267,-16.0905,-19.1464,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1268,-15.2146,-19.6521,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1269,-14.3387,-20.1578,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1270,-13.4628,-20.6635,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1271,-12.5869,-21.1692,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1272,-11.711,-21.6749,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1273,-10.8352,-22.1806,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1274,-9.95927,-22.6863,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1275,-9.08339,-23.192,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1276,-8.2075,-23.6976,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1277,-7.33161,-24.2033,35,-0.045324,0.026168,0.99863,75,2,2,9,0,0,21
1278,-6.45573,-24.709,35,-0.045324,0.026168,0.99863,75,2,2,9,0,1,21
1279,-5.84282,-25.0629,40.7943,-0.045324,0.026168,0.99863,69.1978,2,2,9,0,1,19
1280,-21.0612,-16.2766,29.2057,-0.045324,0.026168,0.99863,69.1978,2,2,9,0,-1,20
1281,-5.40488,-25.3157,50.4435,-0.045324,0.026168,0.99863,59.5353,2,2,9,0,1,17
1282,-21.4967,-16.0251,19.5565,-0.045324,0.026168,0.99863,59.5353,2,2,9,0,-1,18
1283,-4.96694,-25.5686,60.0927,-0.045324,0.026168,0.99863,49.8729,2,2,9,0,1,15
1284,-21.9323,-15.7736,9.90734,-0.045324,0.026168,0.99863,49.8729,2,2,9,0,-1,16
1285,-4.52899,-25.8214,69.7419,-0.045324,0.026168,0.99863,40.2105,2,2,9,0,1,13
1286,-22.3678,-15.5222,0.258146,-0.045324,0.026168,0.99863,40.2105,2,2,9,0,-1,14
1287,-4.09105,-26.0743,79.3911,-0.045324,0.026168,0.99863,30.548,2,2,9,0,1,11
1288,-22.8034,-15.2707,-9.39105,-0.045324,0.026168,0.99863,30.548,2,2,9,0,-1,12
1289,-3.65311,-26.3271,89.0403,-0.045324,0.026168,0.99863,20.8856,2,2,9,0,1,9
1290,-23.2389,-15.0193,-19.0402,-0.045324,0.026168,0.99863,20.8856,2,2,9,0,-1,10
1291,-3.21516,-26.58,98.6894,-0.045324,0.026168,0.99863,11.2231,2,2,9,0,1,7
1292,-23.6745,-14.7678,-28.6894,-0.045324,0.026168,0.99863,11.2231,2,2,9,0,-1,8
1293,-2.77722,-26.8328,108.339,-0.045324,0.026168,0.99863,1.56071,2,2,9,0,1,3
1294,-24.11,-14.5163,-38.3386,-0.045324,0.026168,0.99863,1.56071,2,2,9,1,-1,4
1295,6.25661,-24.824,35,-0.045324,-0.026168,0.99863,75,2,3,9,1,-1,21
1296,7.1325,-24.3183,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1297,8.00838,-23.8126,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1298,8.88427,-23.3069,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1299,9.76015,-22.8012,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1300,10.636,-22.2955,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1301,11.5119,-21.7898,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1302,12.3878,-21.2841,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1303,13.2637,-20.7784,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1304,14.1396,-20.2728,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1305,15.0155,-19.7671,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1306,15.8914,-19.2614,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1307,16.7672,-18.7557,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1308,17.6431,-18.25,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1309,18.519,-17.7443,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1310,19.3949,-17.2386,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,0,21
1311,20.2708,-16.7329,35,-0.045324,-0.026168,0.99863,75,2,3,9,0,1,21
1312,20.8837,-16.379,40.7943,-0.045324,-0.026168,0.99863,69.1978,2,3,9,0,1,20
1313,5.66531,-25.1654,29.2057,-0.045324,-0.026168,0.99863,69.1978,2,3,9,0,-1,19
1314,21.3216,-16.1262,50.4435,-0.045324,-0.026168,0.99863,59.5353,2,3,9,0,1,18
1315,5.22977,-25.4168,19.5565,-0.045324,-0.026168,0.99863,59.5353,2,3,9,0,-1,17
1316,21.7596,-15.8734,60.0927,-0.045324,-0.026168,0.99863,49.8729,2,3,9,0,1,16
1317,4.79423,-25.6683,9.90734,-0.045324,-0.026168,0.99863,49.8729,2,3,9,0,-1,15
1318,22.1975,-15.6205,69.7419,-0.045324,-0.026168,0.99863,40.2105,2,3,9,0,1,14
1319,4.35868,-25.9198,0.258146,-0.045324,-0.026168,0.99863,40.2105,2,3,9,0,-1,13
1320,22.6355,-15.3677,79.3911,-0.045324,-0.026168,0.99863,30.548,2,3,9,0,1,12
1321,3.92314,-26.1712,-9.39105,-0.045324,-0.026168,0.99863,30.548,2,3,9,0,-1,11
1322,23.0734,-15.1148,89.0403,-0.045324,-0.026168,0.99863,20.8856,2,3,9,0,1,10
1323,3.4876,-26.4227,-19.0402,-0.045324,-0.026168,0.99863,20.8856,2,3,9,0,-1,9
1324,23.5113,-14.862,98.6894,-0.045324,-0.026168,0.99863,11.2231,2,3,9,0,1,8
1325,3.05206,-26.6741,-28.6894,-0.045324,-0.026168,0.99863,11.2231,2,3,9,0,-1,7
1326,23.9493,-14.6091,108.339,-0.045324,-0.026168,0.99863,1.56071,2,3,9,0,1,4
1327,2.61651,-26.9256,-38.3386,-0.045324,-0.026168,0.99863,1.56071,2,3,9,0,-1,3
