evt,trks,hits,filltime,contime, fittime, mergtime, ztime,tottime
11138,2,29,0.000110462,0.00792123,1.0717e-05,0.000893701,1.6184e-05,0.00929904
11139,3,57,0.000257488,0.0100731,1.5743e-05,0.00106412,1.706e-05,0.0118138
11140,1,25,0.000173655,0.00853672,3.167e-06,0.000567683,1.3546e-05,0.00947286
11141,5,86,0.000161931,0.0092555,0.00478916,0.0021612,0.000225638,0.017231
11143,7,165,0.000494712,0.0285902,0.000326066,0.00426615,4.1604e-05,0.0349683
11144,9,246,0.000485771,0.0335538,0.0104817,0.00870823,0.000153587,0.0550268
11146,1,34,0.000137024,0.00856291,3.914e-06,0.00109048,1.5088e-05,0.0100778
11147,2,110,0.000289098,0.0245328,1.0025e-05,0.00388331,3.3181e-05,0.029646
11148,7,151,0.00263394,0.0211703,0.00162158,0.00340768,0.000601845,0.0306532
11150,1,21,3.5335e-05,0.00338616,1.5e-06,0.00179204,0.000207151,0.00566717
11151,1,27,0.000103655,0.00768755,3.31e-06,0.00100108,1.4594e-05,0.00910639
11152,2,52,0.000189787,0.00969619,5.028e-06,0.000985126,2.1603e-05,0.0112464
11154,6,95,0.000261318,0.0139401,0.00136257,0.005894,5.2025e-05,0.0223973
11155,5,47,0.000184824,0.0117618,1.0163e-05,0.00104578,2.0971e-05,0.0133064
11158,5,111,0.000707983,0.0316833,0.00442723,0.00436224,0.000101,0.0420433
11159,2,24,3.333e-05,0.00271961,2.871e-06,2.3756e-05,1.2467e-05,0.00287305
11161,6,140,0.00031506,0.022673,5.0949e-05,0.00439781,0.000131104,0.0285886
11162,11,225,0.000641208,0.0420493,0.00939785,0.0120044,0.000262612,0.0666481
11165,1,29,0.000104209,0.00785735,3.665e-06,0.000899067,1.457e-05,0.00911324
11166,2,53,0.000179691,0.0124891,4.936e-06,0.00202796,3.6216e-05,0.0158432
11167,4,83,0.00028039,0.0120473,2.2301e-05,0.00171061,0.00019781,0.014931
11168,3,44,0.00010725,0.0068419,1.5529e-05,0.00108202,2.9002e-05,0.00832086
11169,4,99,0.000281582,0.0174317,2.7663e-05,0.00235746,3.0244e-05,0.0208352
11172,4,133,0.000407417,0.0216791,0.00271193,0.0037134,0.000266032,0.0297532
11173,2,43,0.000140726,0.00875344,9.765e-06,0.00100685,1.973e-05,0.010214
11175,1,25,0.000125147,0.00616763,1.4679e-05,0.000605657,1.2195e-05,0.00709679
11176,1,25,8.2228e-05,0.00872888,7.14e-06,0.000718821,1.2392e-05,0.00975328
11178,3,53,0.000134082,0.011544,0.0039105,0.00191563,2.7728e-05,0.0180489
11179,2,37,0.000129439,0.00574983,7.17e-06,0.000507522,2.9433e-05,0.00660682
11180,2,29,0.000175224,0.00824002,5.27e-06,0.000576082,1.4457e-05,0.0091956
11181,1,18,5.0812e-05,0.00640021,8.125e-06,0.000791738,1.319e-05,0.00741284
11186,2,46,0.000101654,0.0101955,9.294e-06,0.00128511,4.6211e-05,0.0119649
11187,5,96,0.000261061,0.0156971,7.5374e-05,0.00188605,3.6406e-05,0.0346396
11188,4,43,9.0453e-05,0.00987264,9.934e-06,0.00156531,2.1782e-05,0.0119034
11189,6,181,0.000271722,0.033532,0.00886297,0.0112359,0.000204479,0.0708182
11190,2,55,4.7914e-05,0.0061703,7.169e-06,0.000441884,9.232e-05,0.00690345
11191,4,67,0.000187413,0.0146602,0.00230475,0.00149166,0.000115811,0.0192154
11192,4,91,5.8681e-05,0.00669336,0.00410978,0.000890278,4.1851e-05,0.0120014
11193,5,248,0.00041808,0.0380384,0.0183175,0.0137349,0.000126342,0.0726996
11194,2,23,6.7243e-05,0.00409924,1.7277e-05,0.000338128,5.1346e-05,0.00467471
11195,6,137,0.00027582,0.0173097,0.00200737,0.0206034,5.3372e-05,0.045234
11197,1,28,0.000117929,0.00651963,3.259e-06,0.000551297,1.4042e-05,0.00740815
11198,3,106,0.000388062,0.0222256,0.00519197,0.00294922,0.000216677,0.0383476
11199,4,79,0.000234467,0.0114877,3.8066e-05,0.00170208,8.5914e-05,0.0140272
11202,2,50,0.000209074,0.00987653,6.653e-05,0.00165975,2.1565e-05,0.0124007
11203,2,44,9.6958e-05,0.00799209,1.1463e-05,0.00103253,6.1686e-05,0.00945461
11204,5,121,0.000334242,0.0206468,0.00210401,0.002943,2.9257e-05,0.0268715
11205,4,85,0.000221475,0.0130266,0.00264733,0.00213747,0.000114823,0.0187117
11206,3,175,0.000442453,0.0392211,0.025117,0.0181014,0.000116508,0.0848207
11207,3,74,0.000236596,0.0102063,8.646e-06,0.0013345,2.4902e-05,0.0123152
11208,3,82,0.000244901,0.0161599,7.304e-06,0.00192779,2.655e-05,0.0189548
11209,6,311,0.000422456,0.0388866,0.00752177,0.00956933,0.000381589,0.0587154
11210,3,66,0.000218499,0.00964997,6.734e-06,0.00148499,0.000105625,0.011983
11211,6,146,0.000347545,0.0228717,0.00223375,0.00386226,4.9758e-05,0.0302556
11212,3,62,0.000275962,0.0123801,1.4993e-05,0.00182524,2.5967e-05,0.0150124
11215,4,75,0.00018486,0.0144668,2.579e-05,0.00159717,4.8708e-05,0.0168674
11216,4,102,0.000241423,0.0183515,0.000273969,0.00208307,2.9353e-05,0.0216583
11217,3,69,4.9661e-05,0.00704852,0.000159516,0.000539004,5.3135e-05,0.00802867
11218,2,25,0.000181481,0.00674066,3.286e-06,0.000514427,1.3579e-05,0.00762437
11221,1,22,0.00011281,0.0058883,2.863e-06,0.000515714,1.3572e-05,0.00674516
11222,2,44,0.000188375,0.00749249,7.786e-06,0.000595966,3.9166e-05,0.00861727
11223,6,125,0.000323024,0.0199846,0.000148084,0.00280337,3.8326e-05,0.0240753
11224,1,24,0.000105951,0.00574012,3.401e-06,0.00051771,1.4373e-05,0.00653772
11225,2,51,0.00017294,0.00919236,0.00320762,0.00122281,1.6316e-05,0.0141437
11226,4,257,0.000420972,0.0449186,0.0419666,0.0200874,0.000640453,0.11087
11227,8,283,0.000774418,0.0475795,0.00601514,0.219963,7.0039e-05,0.30582
11228,2,31,8.4382e-05,0.00766309,4.031e-06,0.00101065,1.55e-05,0.00901009
11229,3,34,0.000186895,0.00773629,1.2462e-05,0.000664894,2.3123e-05,0.00879848
11230,1,42,0.000253026,0.0101365,1.1086e-05,0.00106687,1.9692e-05,0.0118218
11231,2,43,0.000217668,0.0104678,8.572e-06,0.000870068,1.7836e-05,0.0118417
11232,2,38,7.0961e-05,0.00677598,0.00147426,0.00130814,6.9081e-05,0.00995929
11234,2,48,0.000117066,0.0100948,0.00119976,0.00162041,2.3066e-05,0.0133717
11236,3,34,0.000104675,0.00789886,6.576e-06,0.000582449,1.592e-05,0.00880962
11238,8,174,0.00039376,0.0247821,0.00133563,0.0201539,0.000333178,0.0495056
11239,3,77,0.000222338,0.0138064,0.00227318,0.00252887,2.8013e-05,0.0194429
11240,9,127,0.000420672,0.0202333,0.00208577,0.00298641,0.000359915,0.0271072
11241,7,128,0.000368498,0.0164069,0.00446626,0.00256277,9.3368e-05,0.0248065
11242,3,55,0.000182173,0.00992314,7.664e-06,0.00106142,2.3526e-05,0.0115567
11245,2,51,0.000169335,0.0110525,4.583e-06,0.000951919,1.8936e-05,0.0125668
11246,3,55,0.000193128,0.0099861,3.428e-05,0.00121863,0.000142001,0.0119966
11247,2,56,0.000207029,0.0118583,8.5488e-05,0.00161038,1.8617e-05,0.0142059
11248,4,69,0.000173424,0.0127553,0.000537935,0.0020292,8.2548e-05,0.016036
11249,6,186,0.000289475,0.0284507,0.00102765,0.0031962,9.9956e-05,0.0444656
11250,2,35,9.9611e-05,0.00624813,9.96e-06,0.000548363,2.2676e-05,0.00709844
11251,1,24,9.7304e-05,0.00837192,1.0558e-05,0.000542397,1.2868e-05,0.0092015
11253,3,39,6.7875e-05,0.00864239,1.3765e-05,0.00069162,5.8436e-05,0.00965985
11254,5,100,0.000391008,0.0167854,0.00365154,0.00223297,0.000287724,0.0268511
11255,2,51,0.000196173,0.0109316,8.388e-06,0.00213192,3.4502e-05,0.0138074
11256,3,73,0.000246463,0.0125044,2.7005e-05,0.00157991,5.3419e-05,0.0236399
11257,3,50,0.000104306,0.00971969,0.000741254,0.001338,5.4505e-05,0.0122684
11258,3,48,0.000184134,0.0112782,0.000216644,0.000551317,2.4019e-05,0.0124458
11259,3,41,0.000193277,0.00855305,1.7799e-05,0.000888403,2.1966e-05,0.00996686
11260,7,269,0.000568973,0.0367359,0.00507296,0.126486,0.00044905,0.183927
11261,3,79,0.000180133,0.0141551,2.0421e-05,0.00337415,4.3313e-05,0.0183885
11263,7,278,0.0004787,0.0347576,0.0224618,0.00822465,0.000149226,0.0674267
11264,3,31,0.000156312,0.00599594,1.7135e-05,0.000727025,1.3994e-05,0.00709354
11266,2,196,0.000701426,0.0321598,0.00796891,0.00447216,0.000124002,0.0465108
11267,2,90,0.000324768,0.0150621,1.7314e-05,0.00142985,0.000312726,0.0177256
11268,6,123,0.000756751,0.019076,0.00312179,0.00372794,0.000333612,0.028014
11269,2,54,0.000181759,0.0105729,1.9775e-05,0.00150864,2.0998e-05,0.0127115
11270,5,128,0.000486904,0.0243285,2.8812e-05,0.00443512,3.6528e-05,0.0303387
11271,4,82,0.000176211,0.0173756,0.00158208,0.0151586,0.000525267,0.0361201
11273,8,284,0.000478085,0.0450986,0.0596287,0.00861559,6.7382e-05,0.115803
11274,13,691,0.00168965,0.0874089,0.0948079,0.451297,0.000752027,0.716771
11277,3,66,0.000121243,0.00770715,0.000101564,0.000896736,6.1953e-05,0.00915757
11278,6,124,0.000429766,0.0189063,0.00159544,0.00215138,9.8791e-05,0.0239623
11280,1,27,0.000111,0.00687634,4.968e-06,0.000823122,1.3299e-05,0.0080252
11281,8,275,0.000409854,0.0329369,0.0313855,0.00569685,0.000100476,0.0722036
11282,6,133,0.00031324,0.0234459,0.00203909,0.00562981,0.000141097,0.03282
11283,1,21,6.676e-05,0.00401161,2.2598e-05,0.000185193,5.864e-05,0.00442857
11284,2,28,9.0066e-05,0.00726729,9.83e-06,0.000939962,1.6063e-05,0.00849036
11286,6,80,0.000274684,0.0108064,5.321e-05,0.00125411,0.000150625,0.0130233
11287,3,62,0.00181923,0.0129842,2.292e-06,0.0442669,0.00851031,0.0764804
11288,2,30,0.000115594,0.00566279,1.9236e-05,0.000444757,5.7735e-05,0.00648111
11289,2,33,0.000149431,0.00804831,2.9431e-05,0.00055299,6.705e-05,0.0090284
11290,2,50,0.000233055,0.0130511,1.1788e-05,0.00120808,2.8508e-05,0.0149268
11292,4,127,0.000338899,0.0235866,0.00651441,0.00415427,5.4345e-05,0.0354448
11293,6,175,0.000344901,0.0311026,0.00910094,0.00547043,4.9209e-05,0.0473934
11295,3,84,0.000287528,0.0158818,7.485e-06,0.00167223,2.631e-05,0.0184439
11296,3,114,0.000342653,0.0188674,0.000477274,0.00244711,5.1963e-05,0.0228701
11299,2,47,0.00014683,0.00990431,1.1183e-05,0.00154815,8.3166e-05,0.0122091
11300,3,42,8.9258e-05,0.00761192,3.8707e-05,0.000857324,3.911e-05,0.00889224
11301,6,166,0.000679761,0.0231751,0.00367181,0.00265366,0.000451572,0.0317857
11302,4,105,0.00030089,0.0172995,3.7923e-05,0.00326082,5.2801e-05,0.0218295
11303,8,184,0.000379971,0.0283118,0.00236195,0.00567681,0.000205937,0.0470456
11307,2,52,0.000206706,0.012342,5.3606e-05,0.00103317,5.8058e-05,0.0140294
11310,2,34,9.6156e-05,0.00687874,7.847e-06,0.000564947,2.1496e-05,0.00775592
11311,2,123,0.000125859,0.0153843,0.00698504,0.00334505,2.9357e-05,0.0264072
11312,8,151,0.000547862,0.0317926,0.00205203,0.0261409,0.000667883,0.0642109
11313,2,50,0.000202644,0.00965028,4.553e-06,0.00121841,2.4773e-05,0.0115597
11314,3,86,0.000234355,0.018807,7.815e-06,0.00296541,2.7606e-05,0.0227073
11315,2,48,0.0001761,0.00919541,4.6643e-05,0.000960563,5.429e-05,0.0107987
11316,3,83,0.000306419,0.0135603,1.9392e-05,0.00200914,2.5894e-05,0.0165049
11317,3,62,0.000246648,0.0128636,2.4097e-05,0.00169255,2.6808e-05,0.0155267
11318,6,224,0.000906219,0.037886,0.0138361,0.0424447,0.000412042,0.100457
11319,3,58,0.000176433,0.0100727,5.719e-06,0.00138257,0.000121065,0.0122095
11320,4,102,0.00029156,0.0170326,1.4632e-05,0.00196671,8.9351e-05,0.0200484
11321,2,32,0.000111035,0.00698896,6.408e-06,0.00062467,1.7931e-05,0.00801287
11323,1,24,7.8449e-05,0.00593099,1.8731e-05,0.000763827,1.0642e-05,0.00696654
11324,1,28,0.000103526,0.00853841,1.1727e-05,0.00125166,1.5165e-05,0.0101554
11327,1,27,0.000135703,0.00654115,3.697e-06,0.000576205,1.3337e-05,0.0074587
11328,3,41,4.3559e-05,0.00326165,0.000191649,9.4222e-05,4.0518e-05,0.00373711
11329,4,111,0.000208228,0.0267839,0.00106358,0.00574031,0.000305423,0.034954
11330,3,128,0.000302022,0.0282679,2.3471e-05,0.00350129,3.4072e-05,0.0329773
11331,6,107,0.00026754,0.0189267,0.000737283,0.0368072,4.1445e-05,0.0624735
11332,5,89,0.000301257,0.0147132,0.0036127,0.00215707,0.000173252,0.0214628
11333,4,75,0.000434762,0.0111386,0.0011374,0.00117805,0.000745744,0.0151835
11334,3,57,0.000304409,0.00961607,2.2323e-05,0.0375505,4.0752e-05,0.0534066
11335,1,26,0.000101879,0.00642547,3.716e-06,0.000541805,2.5947e-05,0.0072953
11336,7,114,0.000383672,0.0210599,0.0017416,0.00274639,7.407e-05,0.0268755
11337,5,109,0.000356387,0.0181782,0.00340729,0.00274854,3.481e-05,0.0254835
11338,4,101,0.000316739,0.0189409,8.984e-06,0.00206228,3.1316e-05,0.0220605
11340,8,361,0.00118588,0.0564943,0.0246743,0.24415,0.000179594,0.373697
11341,3,76,0.000228305,0.0153135,1.4838e-05,0.001832,2.6682e-05,0.0180237
11342,4,69,0.000249826,0.0120972,3.5801e-05,0.00138549,2.5231e-05,0.0143541
11343,1,23,6.9243e-05,0.00668419,9.503e-06,0.000758497,1.3564e-05,0.00775636
11344,2,35,0.000136544,0.00902401,3.2493e-05,0.00168427,2.1096e-05,0.0112558
11345,8,291,0.000555293,0.0388468,0.00801922,0.00801929,0.000218127,0.0574935
11348,12,281,0.000442045,0.0348344,0.00237574,0.00529227,0.000196364,0.0446239
11349,1,25,0.000129133,0.00748913,3.875e-06,0.000872304,1.6723e-05,0.00873398
11351,5,95,0.000257715,0.0134559,1.1454e-05,0.00162026,7.6801e-05,0.0160429
11352,3,61,0.000161825,0.0120932,2.8629e-05,0.00182288,2.3532e-05,0.0146839
11353,7,123,0.000535347,0.0237868,0.0054073,0.00435677,3.4191e-05,0.0358609
11355,3,38,0.000127784,0.0066452,8.073e-06,0.000704166,1.9568e-05,0.00771947
11356,4,106,0.000351861,0.019936,0.00548651,0.00291215,5.7774e-05,0.029773
11357,5,208,0.000751196,0.0391342,0.0112746,0.0078362,5.6367e-05,0.0606702
11359,4,153,0.000432127,0.0214735,0.000930416,0.00278427,4.073e-05,0.0265827
11360,1,20,6.5384e-05,0.00714824,9.304e-06,0.000720929,1.4271e-05,0.0081286
11362,1,26,0.000111719,0.00688118,1.7686e-05,0.000962495,1.3303e-05,0.0082088
11363,3,92,0.000225237,0.0232757,2.6095e-05,0.00407486,5.9364e-05,0.0283041
11364,1,27,0.000125958,0.00562348,2.449e-05,0.000480111,0.000217312,0.00670126
11365,5,136,0.000361097,0.021164,0.00490338,0.00336831,5.1996e-05,0.0308344
11366,6,118,0.000282457,0.0201759,0.00186812,0.00799501,9.7175e-05,0.031647
11367,5,136,0.000314127,0.0239655,0.00301725,0.00933212,0.000389404,0.0381963
11368,4,206,0.000380647,0.0225478,0.0089237,0.00575747,0.000168561,0.0390394
11369,4,62,0.000121226,0.00941274,8.1265e-05,0.00227214,3.63e-05,0.0123098
11370,4,151,0.000314878,0.0254121,0.00848383,0.00390875,3.6734e-05,0.0392568
11371,4,72,0.000232657,0.0119393,4.4669e-05,0.00161894,4.1344e-05,0.0143983
11372,7,214,0.000318562,0.036601,0.0138804,0.0536832,0.0101529,0.120887
11373,5,126,0.000344642,0.0201916,0.00151521,0.00292616,3.3004e-05,0.025828
11374,4,43,0.000866072,0.00681546,6.349e-06,0.00138517,0.000112043,0.00943437
11375,8,124,0.000475084,0.0198921,0.00234031,0.00319837,0.000285725,0.0268723
11377,2,26,0.000103916,0.00547992,1.1677e-05,0.000516497,1.5733e-05,0.00627644
11378,4,132,0.000436736,0.0254508,0.0112709,0.00369406,0.000115386,0.0417033
11379,3,78,0.000316559,0.0115768,2.4844e-05,0.00161473,8.7772e-05,0.0141041
11380,1,25,0.000109569,0.00699096,3.143e-06,0.000548945,1.4825e-05,0.00797359
11381,1,28,3.7383e-05,0.0085632,6.389e-06,0.000506347,1.2885e-05,0.00924757
11383,1,26,0.000111796,0.00791628,4.823e-06,0.00070999,1.8978e-05,0.00899448
11384,2,39,8.7721e-05,0.00793648,9.645e-06,0.00107234,2.1822e-05,0.00944801
11385,4,81,0.000609763,0.0138776,0.000922329,0.00197731,0.000516043,0.0185133
11386,4,89,0.000297187,0.015998,2.7083e-05,0.00163769,2.8755e-05,0.0185521
11387,2,54,0.000169871,0.0108018,2.1014e-05,0.00202903,2.274e-05,0.013496
11388,5,108,0.000372775,0.0186514,0.00117893,0.00425826,3.5883e-05,0.0253334
11389,7,130,0.000454889,0.0186007,0.00237555,0.00282783,8.7759e-05,0.0251861
11390,3,84,0.000236811,0.0149481,2.0209e-05,0.00297805,2.7117e-05,0.018909
11392,6,97,0.00117618,0.0124123,0.00379403,0.00265207,0.000261703,0.0210068
11393,5,154,0.000573713,0.021322,0.00185707,0.00308569,0.000623763,0.0285328
11394,6,107,0.000329834,0.019543,0.0042155,0.00330006,3.5426e-05,0.0282714
11397,7,203,0.000395993,0.0326896,0.00833686,0.00599809,7.7769e-05,0.0633545
11398,1,24,0.000116323,0.00564719,3.309e-06,0.000551488,1.4354e-05,0.00649665
11399,5,89,0.000273592,0.017757,9.168e-06,0.00340674,3.1571e-05,0.030685
11400,4,94,0.000304375,0.0167514,1.1847e-05,0.0021881,3.1761e-05,0.0199172
11402,8,232,0.000518205,0.035227,0.0136701,0.0127931,9.4347e-05,0.064492
11403,2,38,0.000131909,0.00754146,1.6004e-05,0.000670102,1.8459e-05,0.00859552
11404,3,104,0.000211491,0.0113088,0.00344352,0.0020146,9.3838e-05,0.017664
11405,1,27,0.000128629,0.00668005,3.712e-06,0.000570521,1.334e-05,0.00759222
11406,1,17,3.6058e-05,0.00407942,2.789e-06,3.2113e-05,1.3308e-05,0.00419497
11407,3,29,0.000125672,0.00465965,2.4561e-05,0.000266992,0.000116784,0.00532184
11408,2,46,0.000151599,0.0103423,5.2316e-05,0.00186886,2.0265e-05,0.0128199
11410,2,63,0.000180167,0.0115657,2.779e-05,0.00148512,2.1836e-05,0.0136814
11411,1,25,0.000188401,0.00727713,3.284e-06,0.000517006,1.4403e-05,0.00817853
11413,7,123,0.000361349,0.0187323,0.000151379,0.00260457,5.3438e-05,0.0226677
11414,2,91,0.000174176,0.0116991,0.0031595,0.00182642,0.000106258,0.0173808
11415,1,16,2.6016e-05,0.00525271,7.103e-06,0.000320918,1.2276e-05,0.00571245
11416,1,25,9.8389e-05,0.00793919,4.545e-06,0.000592248,1.8924e-05,0.00890374
11417,1,28,0.000121855,0.00662465,1.1107e-05,0.000521241,1.3518e-05,0.00747692
11419,3,66,0.000153447,0.013919,2.4292e-05,0.00175778,5.2643e-05,0.0186722
11420,3,95,0.000192125,0.0116598,0.000267333,0.00195581,7.7996e-05,0.0209052
11421,3,79,0.000296399,0.0153929,1.0228e-05,0.00194907,2.5293e-05,0.0182405
11422,4,84,0.000223516,0.0155414,4.2e-05,0.0024181,2.9866e-05,0.0198354
11423,5,101,0.000228237,0.0140266,0.00727735,0.0101226,7.7471e-05,0.0329375
11424,6,156,0.000490452,0.026691,0.00258445,0.00369259,0.000179195,0.0348269
11425,5,114,0.00024445,0.0212328,2.6411e-05,0.0172206,3.4694e-05,0.0413764
11426,2,17,4.0632e-05,0.00529644,6.322e-06,0.000582079,1.3223e-05,0.0060434
11427,2,48,0.000168735,0.00924685,4.468e-06,0.00111916,2.0158e-05,0.0109013
11428,2,43,0.00013529,0.0113027,1.0609e-05,0.00102914,1.8819e-05,0.0128887
11429,5,171,0.000336098,0.0295861,0.00117287,0.0592744,5.4323e-05,0.0970595
11430,1,13,0.000116677,0.00472032,1.2661e-05,0.000396855,1.227e-05,0.00543231
11431,2,57,0.000236775,0.0122432,5.013e-06,0.00155412,2.0681e-05,0.0144812
11432,4,69,0.000198615,0.0108882,2.2797e-05,0.00115953,3.6527e-05,0.0127105
11433,6,175,0.000416915,0.019073,0.000625776,0.00284786,0.000312344,0.024163
11434,1,35,5.2525e-05,0.0084936,3.531e-06,0.000320692,6.7294e-05,0.00903717
11435,5,71,0.000174524,0.0129157,2.751e-05,0.00235947,2.6145e-05,0.0160224
11436,3,163,0.000519784,0.0256218,0.00433261,0.0187354,0.000139815,0.0517413
11437,3,57,0.000172194,0.0115744,1.0564e-05,0.0018086,2.3744e-05,0.0140446
11438,2,45,0.000135582,0.00830994,2.4271e-05,0.0014502,6.1083e-05,0.010667
11439,6,231,0.000516474,0.0418609,0.011455,0.00538971,0.000112299,0.0608493
11440,3,20,3.1744e-05,0.00303957,8.411e-06,0.000105197,4.166e-05,0.00328034
11441,1,26,0.000113953,0.00722296,5.801e-06,0.00107998,3.7503e-05,0.0087136
11443,6,151,0.000406239,0.0222732,0.00255904,0.00329834,0.000251887,0.0295358
11444,1,14,1.9096e-05,0.0035498,5.478e-06,0.000223912,1.1028e-05,0.00386182
11445,2,50,0.000165167,0.0116215,0.00194559,0.0012667,1.758e-05,0.0154629
11446,1,26,0.000101684,0.00613034,3.049e-06,0.000478722,1.3837e-05,0.00690445
11447,3,154,0.000323875,0.0315726,0.0184213,0.0113261,5.0492e-05,0.0632795
11448,1,28,7.1562e-05,0.0075357,3.597e-06,0.0011563,1.4103e-05,0.00902582
11449,2,37,0.000114527,0.0078105,2.2178e-05,0.000791894,1.6794e-05,0.00902841
11450,6,298,0.000801545,0.0523106,0.0122141,0.0079206,9.3185e-05,0.0755194
11451,4,106,0.000262461,0.0162232,0.000716325,0.00377478,0.000203923,0.0218626
11452,2,33,0.000127095,0.00866704,1.4003e-05,0.000507721,4.7527e-05,0.00959217
11453,5,135,0.000236811,0.0248941,0.00398717,0.00693005,0.000838711,0.0380335
11454,3,148,0.000301225,0.0376501,0.0011553,0.00520168,2.9305e-05,0.0454794
11456,4,101,0.000271861,0.0188806,2.2298e-05,0.00217144,2.9975e-05,0.0220999
11457,2,35,8.4871e-05,0.00905338,7.655e-06,0.000786992,1.8201e-05,0.0101767
11458,5,114,0.000227082,0.0245746,0.00983177,0.0299577,3.6214e-05,0.0685299
11459,3,60,0.000281221,0.0103692,1.3155e-05,0.00168808,2.7727e-05,0.0128305
11461,8,228,0.000468177,0.0340228,0.00596534,0.00850831,0.000260959,0.0510612
11462,3,73,0.000281199,0.0106954,2.0505e-05,0.00140709,0.000417218,0.0133228
11463,4,68,0.000159191,0.0139431,1.8199e-05,0.00184628,2.4325e-05,0.0164388
11464,4,104,0.000102821,0.01687,0.00149897,0.0027561,0.000106413,0.0218491
11465,2,51,0.000116966,0.00988464,1.0873e-05,0.00146648,2.0288e-05,0.0119182
11466,3,53,0.000669368,0.00920127,7.614e-06,0.00416661,0.000317104,0.014893
11467,2,30,9.7676e-05,0.00888987,1.2799e-05,0.000604697,1.2732e-05,0.00979495
11469,1,25,0.000126471,0.00968017,1.1017e-05,0.000761903,1.4938e-05,0.010825
11470,7,109,0.000344634,0.0175665,0.00142601,0.00255256,0.000170977,0.0229233
11471,5,177,0.000424468,0.0268291,0.00582464,0.004096,4.9586e-05,0.0384694
11472,2,25,7.6166e-05,0.00614838,5.588e-06,0.000777489,1.7237e-05,0.00719498
11473,4,93,0.000203157,0.00902988,1.4613e-05,0.000889289,0.000104933,0.0105733
11474,4,79,0.000174664,0.0108278,1.8908e-05,0.00106588,6.4171e-05,0.0125043
11475,4,102,0.000264956,0.0193898,2.4933e-05,0.00285734,3.1186e-05,0.0360531
11478,4,90,0.000645038,0.016837,1.7259e-05,0.00262146,2.6444e-05,0.0243848
11479,7,201,0.000298166,0.032204,0.0188037,0.00586885,0.000185315,0.068248
11480,3,67,7.5641e-05,0.00610492,0.000118648,0.00100095,2.3397e-05,0.00755192
11481,4,116,0.000280421,0.01501,9.4082e-05,0.00176633,7.475e-05,0.0182084
11482,6,155,0.000369908,0.0244541,0.000229769,0.0039822,4.279e-05,0.0301842
11483,2,59,0.000237749,0.0128038,8.695e-06,0.00237405,2.313e-05,0.0160379
11484,5,110,0.000236062,0.0170715,0.000384174,0.00365301,0.000227967,0.0224187
11485,1,25,0.000100127,0.00616956,1.1554e-05,0.000476646,1.3372e-05,0.0069419
11486,2,52,0.000175338,0.0131976,1.297e-05,0.00142209,2.1032e-05,0.015207
11487,4,140,0.000332282,0.0265104,0.000842058,0.00392766,0.000201584,0.0328391
11488,4,98,0.00025518,0.0165156,0.000923036,0.00248367,8.4528e-05,0.0209396
11489,5,123,0.000326567,0.0193928,3.2162e-05,0.0023575,3.0264e-05,0.0229315
11490,7,175,0.00056154,0.0263111,0.0085071,0.00441028,0.000120871,0.0413444
11492,3,78,0.000258962,0.0147207,0.00486931,0.00228797,2.9692e-05,0.0227258
11493,4,98,0.000256085,0.0202241,3.7171e-05,0.00278178,2.9831e-05,0.0240174
11494,4,73,0.000256491,0.015793,1.8471e-05,0.00193651,4.0334e-05,0.0186315
11495,3,55,0.000181344,0.0113028,0.00215557,0.00141199,6.1489e-05,0.0154648
11496,2,44,0.000121521,0.00867587,1.1416e-05,0.00110485,4.0773e-05,0.0102476
11498,2,32,0.000224067,0.00851989,6.534e-06,0.000629252,1.7872e-05,0.00959249
11499,6,209,0.000461136,0.0336751,0.0104091,0.0188095,0.000153164,0.0661806
11500,2,31,0.000183882,0.00607523,3.3034e-05,0.000609784,9.2102e-05,0.00721224
11501,2,31,0.000129248,0.00838058,3.646e-06,0.000552671,1.3659e-05,0.00925276
11502,3,105,0.000201817,0.0295106,0.00612894,0.002721,0.000294804,0.0397277
11503,4,76,0.000210004,0.0133048,9.857e-06,0.00196892,5.2702e-05,0.0169476
11504,1,22,7.4406e-05,0.00411683,7.564e-06,0.000253718,5.161e-05,0.00459663
11506,2,18,0.000114189,0.005431,2.3176e-05,0.000498927,7.7644e-05,0.00632845
11508,1,28,7.7925e-05,0.00572402,1.897e-05,0.000954688,9.107e-06,0.00696653
11509,8,142,0.000360302,0.0254482,0.000497702,0.0277736,0.000436325,0.0594088
11510,4,92,0.000281663,0.0159984,3.9595e-05,0.00308149,0.000114934,0.0201981
11511,4,79,0.000249422,0.0147099,2.1562e-05,0.00161844,2.634e-05,0.0171638
11512,4,71,0.000163576,0.010669,0.00263016,0.00159836,2.6142e-05,0.0154313
11513,10,167,0.000358289,0.0241717,0.00570743,0.0105101,0.000120755,0.042849
11514,5,96,0.000340134,0.0165925,0.00208407,0.00215509,2.5665e-05,0.0218784
11515,1,26,0.00012686,0.00856948,3.322e-06,0.000658393,1.4158e-05,0.00957269
11517,7,171,0.000496189,0.021544,0.00074864,0.00322522,0.000817269,0.0280232
11518,6,195,0.0003999,0.03197,0.00350406,0.00556534,4.5242e-05,0.0428068
11519,2,28,0.000130612,0.00603516,2.253e-05,0.000542717,1.244e-05,0.00691587
11520,4,71,0.000244291,0.0125524,6.0547e-05,0.00164454,0.000106521,0.0151523
11521,1,26,0.000110986,0.00639493,1.162e-05,0.000480822,1.3292e-05,0.00719002
