EvtNum,x,y,z,mx,my,mz,r,theta,thetaDeg,mr,mtheta,mthetaDeg,isochrone,type,trackID,timeStamp,detID
0,-10.4962,-36.36,35,-10.1308,-36.4556,28.3369,37.8447,-1.85183,-106.102,37.8371,-1.84185,-105.53,0.387956,1,341,0,3944
0,-10.4962,-37.37,35,-10.3912,-37.4001,28.7075,38.8161,-1.84461,-105.689,38.8168,-1.8418,-105.527,0.105093,1,341,0,4135
0,-10.4962,-38.38,35,-10.6676,-38.3267,29.0886,39.7894,-1.83775,-105.295,39.7836,-1.84226,-105.554,0.187478,1,341,0,4303
0,-4.37343,-16.665,35,-4.7682,-16.625,29.7391,17.2293,-1.82744,-104.705,17.2953,-1.85011,-106.003,0.395857,1,1,0,50
0,-5.24811,-17.17,35,-4.82458,-17.2092,30.8217,17.9542,-1.86743,-106.996,17.8727,-1.84413,-105.661,0.441941,1,1,0,156
0,-4.37343,-17.675,35,-4.86192,-17.6338,31.6086,18.208,-1.81336,-103.898,18.2918,-1.83983,-105.414,0.499726,1,1,0,157
0,-5.24811,-18.18,35,-4.90329,-18.2035,32.6653,18.9223,-1.85183,-106.102,18.8523,-1.83391,-105.075,0.367519,1,1,0,269
0,-5.24811,-19.19,35,-4.95704,-19.2022,34.5182,19.8947,-1.83775,-105.295,19.8317,-1.82343,-104.475,0.279435,1,1,0,388
0,-5.24811,-20.2,35,-4.98379,-20.2037,36.3754,20.8706,-1.82498,-104.564,20.8094,-1.81264,-103.857,0.255874,1,1,0,513
0,-5.24811,-21.21,35,-4.98063,-21.2052,38.2237,21.8496,-1.81336,-103.898,21.7823,-1.80149,-103.218,0.265201,1,1,0,644
0,-5.24811,-22.22,35,-4.94956,-22.2073,40.0705,22.8314,-1.80273,-103.289,22.7522,-1.79009,-102.565,0.296361,1,1,0,781
0,-5.24811,-23.23,35,-4.89457,-23.2065,41.9078,23.8154,-1.79299,-102.731,23.717,-1.77866,-101.91,0.362511,1,1,0,924
0,-4.37343,-23.735,35,-4.85394,-23.7736,42.9469,24.1346,-1.75301,-100.44,24.2641,-1.7722,-101.54,0.474415,1,1,0,925
0,-5.40518,-24.3056,50.4368,-4.79494,-24.4159,44.1181,24.8993,-1.78962,-102.538,24.8822,-1.76471,-101.111,0.333257,1,1,0,1084
0,-4.96724,-24.5584,60.086,-4.72964,-25.0307,45.2404,25.0557,-1.77037,-101.434,25.4736,-1.75755,-100.7,0.450351,1,1,0,1086
0,-4.96694,-25.5686,60.0927,-4.60366,-25.9641,46.9496,26.0466,-1.76267,-100.993,26.3691,-1.74628,-100.055,0.224332,1,1,0,1283
0,-5.72771,-26.5773,26.4639,-4.41119,-27.1426,49.1109,27.1875,-1.78306,-102.162,27.4987,-1.73191,-99.2309,0.287987,1,1,0,1484
0,-5.72741,-27.5875,26.4573,-4.21211,-28.18,51.0183,28.1758,-1.7755,-101.728,28.4931,-1.71917,-98.5012,0.396217,1,1,0,1693
0,-5.28947,-27.8404,16.8081,-4.07333,-28.8247,52.2095,28.3384,-1.75855,-100.758,29.1111,-1.71118,-98.0434,0.374749,1,1,0,1695
0,-4.49878,-29.7449,70.4076,-3.76131,-30.1503,54.6628,30.0832,-1.7209,-98.6005,30.384,-1.69491,-97.111,0.0463475,1,1,0,1915
0,-4.49848,-30.755,70.4142,-3.53429,-31.0156,56.2676,31.0823,-1.71603,-98.3215,31.2163,-1.68426,-96.5009,0.334638,1,1,0,2142
0,-4.06054,-31.0079,80.0634,-3.3351,-31.706,57.5496,31.2726,-1.70101,-97.4605,31.8809,-1.6756,-96.0048,0.331282,1,1,0,2144
0,-5.25925,-31.7638,16.1424,-2.97829,-32.8231,59.6395,32.1963,-1.73488,-99.4014,32.958,-1.66129,-95.1847,0.309526,1,1,0,2373
1,16.619,0.505,35,16.6088,0.59182,-6.95748,16.6267,0.0303775,1.7405,16.6193,0.0356179,2.04076,0.103469,1,4,0,79
1,17.4937,1.01,35,17.5333,0.706909,-7.34293,17.5228,0.057671,3.30431,17.5476,0.0402962,2.3088,0.297319,1,4,0,188
1,18.3684,0.505,35,18.3263,0.813263,-7.6735,18.3753,0.0274859,1.57483,18.3444,0.0443477,2.54093,0.284347,1,4,0,302
1,19.2431,1.01,35,19.2526,0.945909,-8.05958,19.2696,0.0524383,3.00449,19.2759,0.0490919,2.81276,0.0789035,1,4,0,423
1,20.1178,1.515,35,20.186,1.08791,-8.44947,20.1747,0.0751647,4.30662,20.2153,0.0538423,3.08494,0.431742,1,4,0,550
1,20.9925,1.01,35,20.9578,1.21562,-8.77331,21.0167,0.0480754,2.75452,20.9931,0.0579382,3.31961,0.180438,1,4,0,682
1,21.8671,1.515,35,21.8918,1.37873,-9.16575,21.9196,0.0691715,3.96323,21.9351,0.0628963,3.60369,0.146068,1,4,0,821
1,22.7418,2.02,35,22.831,1.55148,-9.56152,22.8314,0.0885906,5.07587,22.8836,0.0678506,3.88755,0.481954,1,4,0,966
1,23.7518,-1.12635,35,23.6668,1.71407,-9.91548,23.7785,-0.047386,-2.71502,23.7288,0.0722985,4.1424,0.469995,1,4,0,1138
1,24.6265,-0.620654,35,24.598,1.90641,-10.3098,24.6343,-0.0251973,-1.4437,24.6718,0.077348,4.43172,0.148047,1,4,0,1337
1,25.8805,4.9312,35,25.9607,2.20407,-10.8883,26.3461,0.18828,10.7877,26.0541,0.084697,4.85278,0.342965,1,4,0,1546
1,26.7552,4.4255,35,26.6632,2.36599,-11.1876,27.1187,0.163923,9.3921,26.7679,0.0885047,5.07095,0.383294,1,4,0,1756
1,28.0092,-0.114961,35,27.9327,2.67299,-11.7311,28.0094,-0.00410437,-0.235163,28.0603,0.0954031,5.4662,0.346782,1,4,0,1973
1,28.8839,0.390732,35,28.8715,2.91342,-12.1346,28.8865,0.0135269,0.775032,29.0181,0.100569,5.7622,0.0601995,1,4,0,2202
1,30.1379,5.43689,35,30.0527,3.22914,-12.6433,30.6244,0.178481,10.2262,30.2257,0.107039,6.13286,0.304614,1,4,0,2441
1,31.0126,5.94258,35,30.9916,3.49277,-13.0489,31.5768,0.189324,10.8474,31.1878,0.112227,6.43012,0.0676299,1,4,0,2682
1,32.3634,3.535,35,32.2645,3.86564,-13.6009,32.5559,0.108797,6.23362,32.4952,0.119243,6.8321,0.350655,1,4,0,2907
1,33.2381,4.04,35,33.2027,4.15361,-14.0097,33.4827,0.120954,6.93016,33.4615,0.124452,7.13058,0.121973,1,4,0,3124
1,34.1127,4.545,35,34.1428,4.45236,-14.421,34.4142,0.132455,7.58909,34.4319,0.129672,7.42968,0.12844,1,4,0,3347
1,34.9874,5.05,35,35.0841,4.76154,-14.8341,35.35,0.143348,8.21321,35.4057,0.134894,7.72884,0.304393,1,4,0,3576
1,35.8621,4.545,35,35.7155,4.97499,-15.112,36.149,0.126063,7.2229,36.0603,0.138405,7.93,0.463176,1,4,0,3801
1,36.7368,5.05,35,36.6484,5.30095,-15.5245,37.0823,0.136608,7.82707,37.0298,0.143647,8.23036,0.275147,1,4,0,4006
1,37.6115,5.555,35,37.5816,5.637,-15.9378,38.0195,0.146634,8.40152,38.002,0.148884,8.5304,0.0676988,1,4,0,4191
1,38.4862,6.06,35,38.515,5.98391,-16.3516,38.9604,0.156177,8.94828,38.9771,0.154133,8.83119,0.0904098,1,4,0,4349
1,39.3609,6.565,35,39.448,6.34178,-16.7669,39.9046,0.165269,9.4692,39.9545,0.159399,9.1329,0.264788,1,4,0,4468
1,-14.8697,-10.605,35,-14.8275,-10.7711,0.501917,18.264,-2.52206,-144.504,18.3268,-2.51335,-144.004,0.154891,1,2,0,38
1,-15.7443,-11.11,35,-15.7699,-10.9912,0.471633,19.2696,-2.52708,-144.791,19.2223,-2.5329,-145.124,0.113996,1,2,0,144
